"Line" "Gener" "ind" "bloss" "GenLine" "dam" "sire" "SEL" "GA" "logGA" "UBA" "logUBA"
"713" "Ran" "F1" "Ran1_103" 3 "F1Ran" "51433" "51217" "no" 21.7 3.07731226054641 500.68 6.21596717445982
"714" "Ran" "F1" "Ran1_104" 1 "F1Ran" "51433" "51217" "no" 27.19 3.30284925864438 382.24 5.9460486835775
"715" "Ran" "F1" "Ran1_104" 2 "F1Ran" "51433" "51217" "no" 19.54 2.97246364661464 309.75 5.73576552050925
"716" "Ran" "F1" "Ran1_104" 3 "F1Ran" "51433" "51217" "no" 26.72 3.28541234866844 373.98 5.92420232004881
"717" "Ran" "F1" "Ran1_105" 1 "F1Ran" "51435" "51581" "no" 29.1 3.37073817417745 345.91 5.84617862561486
"718" "Ran" "F1" "Ran1_105" 2 "F1Ran" "51435" "51581" "no" 34.47 3.54008938052877 403.15 5.99930870113103
"719" "Ran" "F1" "Ran1_105" 3 "F1Ran" "51435" "51581" "no" 28.61 3.35375630706202 409.03 6.0137885029861
"720" "Ran" "F1" "Ran1_106" 1 "F1Ran" "51435" "51581" "no" 28.53 3.35095616522541 454.42 6.11902188052286
"721" "Ran" "F1" "Ran1_106" 2 "F1Ran" "51435" "51581" "no" 30.22 3.40850395684459 582.44 6.3672261758427
"722" "Ran" "F1" "Ran1_106" 3 "F1Ran" "51435" "51581" "no" 28.69 3.35654862999327 496.02 6.20661624849264
"723" "Ran" "F1" "Ran1_107" 1 "F1Ran" "51438" "51373" "no" 25.65 3.24454357161678 450.39 6.11011387409232
"724" "Ran" "F1" "Ran1_107" 2 "F1Ran" "51438" "51373" "no" 18.75 2.93119375241642 362.67 5.89349332988201
"725" "Ran" "F1" "Ran1_107" 3 "F1Ran" "51438" "51373" "no" 27.13 3.30064012667084 458 6.12686918411419
"726" "Ran" "F1" "Ran1_108" 1 "F1Ran" "51438" "51373" "no" 25.46 3.23710859312926 531.09 6.2749314984053
"727" "Ran" "F1" "Ran1_108" 2 "F1Ran" "51438" "51373" "no" 24.99 3.21847574484686 416.29 6.03138213277382
"728" "Ran" "F1" "Ran1_108" 3 "F1Ran" "51438" "51373" "no" 23.25 3.14630513203337 364.26 5.8978678983704
"729" "Ran" "F1" "Ran1_109" 1 "F1Ran" "51464" "51099" "no" 14.07 2.6440448711263 371.68 5.9180332690221
"730" "Ran" "F1" "Ran1_109" 2 "F1Ran" "51464" "51099" "no" 25.62 3.24337329646859 441.52 6.09022331913125
"731" "Ran" "F1" "Ran1_109" 3 "F1Ran" "51464" "51099" "no" 24.44 3.19622113430339 455.88 6.12222961698753
"732" "Ran" "F1" "Ran1_110" 1 "F1Ran" "51464" "51099" "no" 14.94 2.70404217970467 324.16 5.78123722106032
"733" "Ran" "F1" "Ran1_110" 2 "F1Ran" "51464" "51099" "no" 25.18 3.2260500286162 465.2 6.14246742064451
"734" "Ran" "F1" "Ran1_110" 3 "F1Ran" "51464" "51099" "no" 33.22 3.50315210418515 439.35 6.08529636194185
"735" "Ran" "F1" "Ran1_111" 1 "F1Ran" "51465" "51520" "no" 23.21 3.14458322028635 470.55 6.1539022233048
"736" "Ran" "F1" "Ran1_111" 2 "F1Ran" "51465" "51520" "no" 19.74 2.98264703400534 346.25 5.84716105750155
"737" "Ran" "F1" "Ran1_111" 3 "F1Ran" "51465" "51520" "no" 27.92 3.32934327789417 353.75 5.86859044895745
"738" "Ran" "F1" "Ran1_112" 1 "F1Ran" "51465" "51520" "no" 34.24 3.53339455127354 458.89 6.12881052992343
"739" "Ran" "F1" "Ran1_112" 2 "F1Ran" "51465" "51520" "no" 29.42 3.38167471517329 508.93 6.2323104825352
"740" "Ran" "F1" "Ran1_112" 3 "F1Ran" "51465" "51520" "no" 31.13 3.43817198445352 412.62 6.0225270725598
"741" "Ran" "F1" "Ran1_113" 1 "F1Ran" "51467" "51191" "no" 28.59 3.35305700633422 520.26 6.25432868661712
"742" "Ran" "F1" "Ran1_113" 2 "F1Ran" "51467" "51191" "no" 23.89 3.17345996133772 447.34 6.10331893188212
"743" "Ran" "F1" "Ran1_113" 3 "F1Ran" "51467" "51191" "no" 30.83 3.42848824189806 510.13 6.23466559519717
"744" "Ran" "F1" "Ran1_114" 1 "F1Ran" "51467" "51191" "no" 23.77 3.1684242813721 381.88 5.94510642312983
"745" "Ran" "F1" "Ran1_114" 2 "F1Ran" "51467" "51191" "no" 34.28 3.53456209372958 461.29 6.13402691246191
"746" "Ran" "F1" "Ran1_114" 3 "F1Ran" "51467" "51191" "no" 27.63 3.31890213893533 479.35 6.17243101952301
"747" "Ran" "F1" "Ran1_115" 1 "F1Ran" "51472" "51001" "no" 22.91 3.1315734964654 386.65 5.95751989105504
"748" "Ran" "F1" "Ran1_115" 2 "F1Ran" "51472" "51001" "no" 26.17 3.26461371654205 465.89 6.14394955475896
"749" "Ran" "F1" "Ran1_115" 3 "F1Ran" "51472" "51001" "no" 28.02 3.33291854090886 459.03 6.12911556740183
"750" "Ran" "F1" "Ran1_116" 1 "F1Ran" "51472" "51001" "no" 28.57 3.35235721624268 454.31 6.11877978440952
"751" "Ran" "F1" "Ran1_116" 2 "F1Ran" "51472" "51001" "no" 29.8 3.39450839351136 495.92 6.20641462339366
"752" "Ran" "F1" "Ran1_116" 3 "F1Ran" "51472" "51001" "no" 29.16 3.37279790714046 480.67 6.1751809639655
"753" "Ran" "F1" "Ran1_117" 1 "F1Ran" "51482" "51569" "no" 39.22 3.6691868207682 668.72 6.5053654373909
"754" "Ran" "F1" "Ran1_117" 2 "F1Ran" "51482" "51569" "no" 17.66 2.87130219517581 304.52 5.71873676643801
"755" "Ran" "F1" "Ran1_117" 3 "F1Ran" "51482" "51569" "no" 22.98 3.13462427242061 314.68 5.75155624946104
"756" "Ran" "F1" "Ran1_118" 1 "F1Ran" "51482" "51569" "no" 35.18 3.56047773930941 511.95 6.23822696402083
"757" "Ran" "F1" "Ran1_118" 2 "F1Ran" "51482" "51569" "no" 32.4 3.47815842279828 474.73 6.16274622136952
"758" "Ran" "F1" "Ran1_118" 3 "F1Ran" "51482" "51569" "no" 18.65 2.92584614608982 524.82 6.26305534665982
"759" "Ran" "F1" "Ran1_119" 1 "F1Ran" "51485" "51183" "no" 27.14 3.30100865440672 343.74 5.83988555764854
"760" "Ran" "F1" "Ran1_119" 2 "F1Ran" "51485" "51183" "no" 24.92 3.21567069391925 314.25 5.75018884747036
"761" "Ran" "F1" "Ran1_119" 3 "F1Ran" "51485" "51183" "no" 21.88 3.08557297755378 237.81 5.47147203551717
"762" "Ran" "F1" "Ran1_120" 1 "F1Ran" "51500" "51049" "no" 33.43 3.50945370043201 435.79 6.0771604759416
"763" "Ran" "F1" "Ran1_120" 2 "F1Ran" "51500" "51049" "no" 36.77 3.60468229531318 572.42 6.34987298767287
"764" "Ran" "F1" "Ran1_120" 3 "F1Ran" "51500" "51049" "no" 28.34 3.34427423426253 429.08 6.06164338172923
"765" "Ran" "F1" "Ran1_121" 1 "F1Ran" "51500" "51049" "no" 32.32 3.47568623365289 436.5 6.07878837527966
"766" "Ran" "F1" "Ran1_121" 2 "F1Ran" "51500" "51049" "no" 31.72 3.45694739676665 487.55 6.18939284928113
"767" "Ran" "F1" "Ran1_121" 3 "F1Ran" "51500" "51049" "no" 27.25 3.30505352110925 553.73 6.31667720332561
"768" "Ran" "F1" "Ran1_122" 1 "F1Ran" "51518" "51402" "no" 29.67 3.39013643430273 488.63 6.19160555685688
"769" "Ran" "F1" "Ran1_122" 2 "F1Ran" "51518" "51402" "no" 35.89 3.58045870515952 604.82 6.40493089310163
"770" "Ran" "F1" "Ran1_122" 3 "F1Ran" "51518" "51402" "no" 21.79 3.08145114895653 410.23 6.01671797802011
"771" "Ran" "F1" "Ran1_123" 1 "F1Ran" "51518" "51402" "no" 25.8 3.25037449192757 520.93 6.2556156757209
"772" "Ran" "F1" "Ran1_123" 2 "F1Ran" "51518" "51402" "no" 26.28 3.26880819361641 428.95 6.06134036201897
"773" "Ran" "F1" "Ran1_123" 3 "F1Ran" "51518" "51402" "no" 22.54 3.11529150861163 475.8 6.16499759786886
"774" "Ran" "F1" "Ran1_124" 1 "F1Ran" "51523" "51374" "no" 28.61 3.35375630706202 404.94 6.00373890798337
"775" "Ran" "F1" "Ran1_124" 2 "F1Ran" "51523" "51374" "no" 23.11 3.14026542428629 321.58 5.77324634631627
"776" "Ran" "F1" "Ran1_124" 3 "F1Ran" "51523" "51374" "no" 25.84 3.2519236789144 382 5.94542060860658
"777" "Ran" "F1" "Ran1_125" 1 "F1Ran" "51523" "51374" "no" 26.39 3.27298515051523 427.63 6.05825833571699
"778" "Ran" "F1" "Ran1_125" 2 "F1Ran" "51523" "51374" "no" 24.8 3.21084365317094 514.37 6.24294285084946
"779" "Ran" "F1" "Ran1_125" 3 "F1Ran" "51523" "51374" "no" 18.76 2.93172694357808 244.99 5.50121739338519
"780" "Ran" "F1" "Ran1_126" 1 "F1Ran" "51526" "51433" "no" 30.18 3.4071794533397 540.89 6.29321593100081
"781" "Ran" "F1" "Ran1_126" 2 "F1Ran" "51526" "51433" "no" 29.06 3.36936265814214 545.58 6.30184944896588
"782" "Ran" "F1" "Ran1_127" 1 "F1Ran" "51526" "51433" "no" 21.68 3.07639017657145 376.6 5.93118361622305
"783" "Ran" "F1" "Ran1_127" 2 "F1Ran" "51526" "51433" "no" 26.78 3.28765534026303 458.72 6.12844000213506
"784" "Ran" "F1" "Ran1_127" 3 "F1Ran" "51526" "51433" "no" 32.03 3.46667296362107 609.07 6.41193320363325
"785" "Ran" "F1" "Ran1_128" 1 "F1Ran" "51526" "51433" "no" 21.49 3.06758771065442 463.58 6.13897896989653
"786" "Ran" "F1" "Ran1_128" 2 "F1Ran" "51526" "51433" "no" 31.97 3.46479796307175 571.27 6.34786195253646
"787" "Ran" "F1" "Ran1_128" 3 "F1Ran" "51526" "51433" "no" 29.03 3.36832977803654 387.88 5.96069601343635
"788" "Ran" "F1" "Ran1_129" 1 "F1Ran" "51529" "51096" "no" 27.23 3.30431930668567 498.19 6.21098153036649
"789" "Ran" "F1" "Ran1_129" 2 "F1Ran" "51529" "51096" "no" 28.53 3.35095616522541 475.02 6.1633569084114
"790" "Ran" "F1" "Ran1_129" 3 "F1Ran" "51529" "51096" "no" 34.52 3.54153886621523 574.14 6.35287326901923
"791" "Ran" "F1" "Ran1_130" 1 "F1Ran" "51529" "51096" "no" 23.94 3.17555070012983 486.27 6.18676402519219
"792" "Ran" "F1" "Ran1_130" 2 "F1Ran" "51529" "51096" "no" 35.73 3.57599067203532 443.75 6.09526134078963
"793" "Ran" "F1" "Ran1_130" 3 "F1Ran" "51529" "51096" "no" 28.82 3.36106959057138 512.4 6.23910557002258
"794" "Ran" "F1" "Ran1_131" 1 "F1Ran" "51531" "51184" "no" 26.12 3.26270130440823 456.16 6.12284362516436
"795" "Ran" "F1" "Ran1_131" 2 "F1Ran" "51531" "51184" "no" 24.35 3.1925318495286 331.25 5.80287337730043
"796" "Ran" "F1" "Ran1_131" 3 "F1Ran" "51531" "51184" "no" 28.04 3.33363206216639 484.81 6.18375706160508
"797" "Ran" "F1" "Ran1_132" 1 "F1Ran" "51531" "51184" "no" 24.22 3.18717873812495 377.68 5.93404727623803
"798" "Ran" "F1" "Ran1_132" 2 "F1Ran" "51531" "51184" "no" 21.45 3.06572464537403 328.44 5.79435417284059
"799" "Ran" "F1" "Ran1_132" 3 "F1Ran" "51531" "51184" "no" 29.81 3.39484390768998 515.83 6.24577725383422
"800" "Ran" "F1" "Ran1_133" 1 "F1Ran" "51571" "51279" "no" 28.73 3.3579418729912 365.26 5.9006094287639
"801" "Ran" "F1" "Ran1_133" 2 "F1Ran" "51571" "51279" "no" 21.44 3.0652583362026 412.68 6.02267247423218
"802" "Ran" "F1" "Ran1_133" 3 "F1Ran" "51571" "51279" "no" 26.86 3.29063819109509 513.27 6.24080202250467
"803" "Ran" "F1" "Ran1_134" 1 "F1Ran" "51571" "51279" "no" 22.98 3.13462427242061 333.35 5.80919298906407
"804" "Ran" "F1" "Ran1_134" 2 "F1Ran" "51571" "51279" "no" 30.62 3.42165339022954 423.02 6.04741945925243
"805" "Ran" "F1" "Ran1_134" 3 "F1Ran" "51571" "51279" "no" 24.13 3.18345587963694 362.56 5.89318997783964
"806" "Ran" "F1" "Ran1_135" 1 "F1Ran" "51572" "51580" "no" 26.36 3.27184770963431 389.54 5.96496655580175
"807" "Ran" "F1" "Ran1_135" 2 "F1Ran" "51572" "51580" "no" 27.49 3.31382230217715 375.19 5.92743256432486
"808" "Ran" "F1" "Ran1_135" 3 "F1Ran" "51572" "51580" "no" 25.91 3.25462899457402 374.98 5.9268726912148
"809" "Ran" "F1" "Ran1_136" 1 "F1Ran" "51572" "51580" "no" 36.06 3.58518421777517 448.42 6.10573029323633
"810" "Ran" "F1" "Ran1_136" 2 "F1Ran" "51572" "51580" "no" 32.5 3.48124008933569 426.01 6.05446282017226
"811" "Ran" "F1" "Ran1_136" 3 "F1Ran" "51572" "51580" "no" 28.76 3.35898553285285 330.55 5.80075793377959
"812" "Ran" "F1" "Ran1_137" 1 "F1Ran" "51578" "51338" "no" 26.82 3.28914787785353 563.42 6.33402535356975
"813" "Ran" "F1" "Ran1_137" 2 "F1Ran" "51578" "51338" "no" 25.85 3.25231060095444 520.54 6.25486673428575
"814" "Ran" "F1" "Ran1_137" 3 "F1Ran" "51578" "51338" "no" 31.69 3.45600117370283 599.69 6.39641285503127
"815" "Ran" "F1" "Ran1_138" 1 "F1Ran" "51578" "51338" "no" 32.68 3.4867632699918 500.33 6.21526788071798
"816" "Ran" "F1" "Ran1_138" 2 "F1Ran" "51578" "51338" "no" 27.94 3.33005935382882 446.28 6.10094655772498
"817" "Ran" "F1" "Ran1_138" 3 "F1Ran" "51578" "51338" "no" 21.65 3.0750054544485 475 6.16331480403464
"818" "Ran" "F1" "Ran1_139" 1 "F1Ran" "51585" "51085" "no" 30.56 3.41969196429832 409.03 6.0137885029861
"819" "Ran" "F1" "Ran1_139" 2 "F1Ran" "51585" "51085" "no" 28.46 3.34849959266171 429.39 6.06236559686424
"820" "Ran" "F1" "Ran1_139" 3 "F1Ran" "51585" "51085" "no" 33.45 3.51005178657424 492.57 6.19963658249205
"821" "Ran" "F1" "Ran1_140" 1 "F1Ran" "51585" "51085" "no" 35.42 3.56727663235469 508.83 6.23211397255186
"822" "Ran" "F1" "Ran1_140" 2 "F1Ran" "51585" "51085" "no" 23.97 3.17680304844629 588.48 6.37754294141596
"823" "Ran" "F1" "Ran1_140" 3 "F1Ran" "51585" "51085" "no" 24.59 3.2023398562281 426.67 6.05601088071504
"824" "Ran" "F1" "Ran1_141" 1 "F1Ran" "51595" "51553" "no" 30.08 3.40386049908164 425.5 6.05326494801343
"825" "Ran" "F1" "Ran1_141" 2 "F1Ran" "51595" "51553" "no" 37.54 3.62540703115836 585.2 6.37195366914597
"826" "Ran" "F1" "Ran1_141" 3 "F1Ran" "51595" "51553" "no" 26.74 3.2861605716738 428.4 6.06005733857359
"827" "Ran" "F1" "Ran1_142" 1 "F1Ran" "51595" "51553" "no" 28.48 3.34920208654377 384.51 5.95196979640984
"828" "Ran" "F1" "Ran1_142" 2 "F1Ran" "51595" "51553" "no" 24.79 3.2104403460471 385.84 5.95542277576072
"829" "Ran" "F1" "Ran1_142" 3 "F1Ran" "51595" "51553" "no" 17.09 2.8384934971275 250.28 5.52258029113016
"830" "Down" "F2" "51D2001" 1 "F2Down" "511068" "511071" "no" 30.66 3.42295887344367 546.48 6.30349771042359
"831" "Down" "F2" "51D2001" 2 "F2Down" "511068" "511071" "no" 28 3.3322045101752 473.33 6.15979281964888
"832" "Down" "F2" "51D2001" 3 "F2Down" "511068" "511071" "no" 21.8 3.08190996979504 345.65 5.84542670239127
"833" "Down" "F2" "51D2002" 1 "F2Down" "511056" "511065" "no" 25.21 3.22724074119983 466.19 6.14459327635015
"834" "Down" "F2" "51D2002" 2 "F2Down" "511056" "511065" "no" 25.64 3.24415363205247 497.42 6.20943473964819
"835" "Down" "F2" "51D2002" 3 "F2Down" "511056" "511065" "no" 27.6 3.3178157727231 487.99 6.19029491383991
"836" "Down" "F2" "51D2003" 1 "F2Down" "511069" "511056" "DtF3" 17.31 2.85128436918812 408.97 6.01364180371933
"837" "Down" "F2" "51D2003" 2 "F2Down" "511069" "511056" "DtF3" 20.22 3.00667221359233 281.49 5.64009692297007
"838" "Down" "F2" "51D2003" 3 "F2Down" "511069" "511056" "DtF3" 21.76 3.08007342198774 432.56 6.06972104507375
"839" "Down" "F2" "51D2004" 1 "F2Down" "511069" "511064" "no" 25.14 3.2244602031621 514.76 6.24370077262546
"840" "Down" "F2" "51D2004" 2 "F2Down" "511069" "511064" "no" 17.76 2.87694873756402 553.28 6.31586420249493
"841" "Down" "F2" "51D2004" 3 "F2Down" "511069" "511064" "no" 22.5 3.11351530921037 369.52 5.91220486612235
"842" "Down" "F2" "51D2006" 1 "F2Down" "511068" "511057" "no" 18.5 2.91777073208428 607.41 6.40920401609153
"843" "Down" "F2" "51D2006" 2 "F2Down" "511068" "511057" "no" 18.07 2.89425310460414 662.96 6.49671465654079
"844" "Down" "F2" "51D2006" 3 "F2Down" "511068" "511057" "no" 25.76 3.24882290123615 735.22 6.60016977415351
"845" "Down" "F2" "51D2007" 1 "F2Down" "511065" "511059" "no" 35.72 3.5757107560083 547.41 6.30519806461655
"846" "Down" "F2" "51D2007" 2 "F2Down" "511065" "511059" "no" 20.66 3.02819946369149 456.7 6.12402672019095
"847" "Down" "F2" "51D2007" 3 "F2Down" "511065" "511059" "no" 21.96 3.08922261664133 427.11 6.05704159129376
"848" "Down" "F2" "51D2008" 1 "F2Down" "511058" "511056" "no" 29.34 3.37895177271484 563.86 6.3348059937343
"849" "Down" "F2" "51D2008" 2 "F2Down" "511058" "511056" "no" 24.42 3.19540246868256 575.16 6.35464826295954
"850" "Down" "F2" "51D2008" 3 "F2Down" "511058" "511056" "no" 30.51 3.41805449872858 580.1 6.36320050247202
"851" "Down" "F2" "51D2009" 1 "F2Down" "511069" "511060" "no" 21.11 3.04974686186023 362.65 5.89343818180942
"852" "Down" "F2" "51D2009" 2 "F2Down" "511069" "511060" "no" 29.76 3.39316520996489 514.15 6.2425150516752
"853" "Down" "F2" "51D2009" 3 "F2Down" "511069" "511060" "no" 30.1 3.40452517175483 501.07 6.21674581188374
"854" "Down" "F2" "51D2010" 1 "F2Down" "511057" "511069" "no" 19.69 2.98011089265103 495.61 6.20578932711397
"855" "Down" "F2" "51D2010" 2 "F2Down" "511057" "511069" "no" 17.69 2.87299950817169 465.21 6.14248891654417
"856" "Down" "F2" "51D2010" 3 "F2Down" "511057" "511069" "no" 24.75 3.2088254890147 447.27 6.10316243910842
"857" "Down" "F2" "51D2011" 1 "F2Down" "511070" "511063" "no" 18.39 2.91180703861623 494.57 6.20368869817291
"858" "Down" "F2" "51D2011" 2 "F2Down" "511070" "511063" "no" 23.26 3.14673514709052 538.79 6.28932588460154
"859" "Down" "F2" "51D2011" 3 "F2Down" "511070" "511063" "no" 28.47 3.34885090128995 565.74 6.33813460870564
"860" "Down" "F2" "51D2012" 1 "F2Down" "511070" "511064" "no" 17.16 2.84258109405982 345.66 5.84545563297235
"861" "Down" "F2" "51D2012" 2 "F2Down" "511070" "511064" "no" 30.01 3.40153065945228 621.61 6.43231288644012
"862" "Down" "F2" "51D2012" 3 "F2Down" "511070" "511064" "no" 17.8 2.87919845729804 403.89 6.00114256365925
"863" "Down" "F2" "51D2013" 1 "F2Down" "511068" "511061" "no" 24.66 3.2051824977362 519.46 6.25278981046224
"864" "Down" "F2" "51D2013" 2 "F2Down" "511068" "511061" "no" 31.57 3.4522073025699 504.36 6.22329029880503
"865" "Down" "F2" "51D2013" 3 "F2Down" "511068" "511061" "no" 27.72 3.3221541743217 561.94 6.33139508262843
"866" "Down" "F2" "51D2014" 1 "F2Down" "511067" "511058" "DtF3" 12.14 2.49650578563135 286.92 5.65920343125823
"867" "Down" "F2" "51D2014" 2 "F2Down" "511067" "511058" "DtF3" 22.28 3.10368941505908 407.25 6.00942724748215
"868" "Down" "F2" "51D2014" 3 "F2Down" "511067" "511058" "DtF3" NA NA NA NA
"869" "Down" "F2" "51D2015" 1 "F2Down" "511064" "511058" "no" 28.27 3.3418011717055 402.3 5.99719807895574
"870" "Down" "F2" "51D2015" 2 "F2Down" "511064" "511058" "no" 22.94 3.13288211170122 338.15 5.82348958402095
"871" "Down" "F2" "51D2015" 3 "F2Down" "511064" "511058" "no" 25.96 3.25655689183589 392.52 5.97258749133829
"872" "Down" "F2" "51D2016" 1 "F2Down" "511066" "511057" "no" 26.93 3.29324090682351 551.45 6.31255117275216
"873" "Down" "F2" "51D2016" 2 "F2Down" "511066" "511057" "no" 27.32 3.30761903470259 472.63 6.15831284136699
"874" "Down" "F2" "51D2016" 3 "F2Down" "511066" "511057" "no" 19.71 2.98112612116463 437.35 6.08073378986586
"875" "Down" "F2" "51D2017" 1 "F2Down" "511063" "511071" "no" 25.63 3.24376354037598 469.25 6.15113567546662
"876" "Down" "F2" "51D2017" 2 "F2Down" "511063" "511071" "no" 27.93 3.32970137995709 537.32 6.28659382019481
"877" "Down" "F2" "51D2017" 3 "F2Down" "511063" "511071" "no" 30.34 3.41246697392039 578.5 6.36043854663373
"878" "Down" "F2" "51D2018" 1 "F2Down" "511063" "511069" "no" 24.62 3.20355912075631 428.12 6.05940353011617
"879" "Down" "F2" "51D2018" 2 "F2Down" "511063" "511069" "no" 19.79 2.98517675961447 337.28 5.82091344591294
"880" "Down" "F2" "51D2018" 3 "F2Down" "511063" "511069" "no" 21.5 3.06805293513362 418.76 6.03729796345115
"881" "Down" "F2" "51D2019" 1 "F2Down" "511057" "511067" "DtF3" 10.19 2.32140684723463 469.05 6.15070937257196
"882" "Down" "F2" "51D2019" 2 "F2Down" "511057" "511067" "DtF3" 20.79 3.03447210186992 406.07 6.00652555853329
"883" "Down" "F2" "51D2019" 3 "F2Down" "511057" "511067" "DtF3" 18.51 2.91831112658541 335.94 5.81693257258886
"884" "Down" "F2" "51D2020" 1 "F2Down" "511071" "511058" "DtF3" 16.61 2.8100049236252 419.49 6.03903968772087
"885" "Down" "F2" "51D2020" 2 "F2Down" "511071" "511058" "DtF3" 21.52 3.06898273529358 386.82 5.95795946855058
"886" "Down" "F2" "51D2020" 3 "F2Down" "511071" "511058" "DtF3" 21.45 3.06572464537403 383.65 5.94973067862367
"887" "Down" "F2" "51D2021" 1 "F2Down" "511061" "511057" "DtF3" 20.73 3.03158192644769 557.87 6.32412596032805
"888" "Down" "F2" "51D2021" 2 "F2Down" "511061" "511057" "DtF3" 17.82 2.88032142204266 474.24 6.16171352266767
"889" "Down" "F2" "51D2021" 3 "F2Down" "511061" "511057" "DtF3" 19.91 2.9912221180761 306.98 5.72678259888526
"890" "Down" "F2" "51D2022" 1 "F2Down" "511065" "511058" "no" 21.06 3.04737550670583 376.45 5.93078523629613
"891" "Down" "F2" "51D2022" 2 "F2Down" "511065" "511058" "no" 24.36 3.1929424428417 432.33 6.06918918551838
"892" "Down" "F2" "51D2022" 3 "F2Down" "511065" "511058" "no" 21.57 3.07130346040107 458.34 6.12761126678132
"893" "Down" "F2" "51D2025" 1 "F2Down" "511070" "511062" "no" 26.31 3.2699490950522 601.89 6.40007470436022
"894" "Down" "F2" "51D2025" 2 "F2Down" "511070" "511062" "no" 28.1 3.3357695763397 371.03 5.91628292187193
"895" "Down" "F2" "51D2025" 3 "F2Down" "511070" "511062" "no" 24.67 3.20558793054127 447.44 6.10354245051333
"896" "Down" "F2" "51D2026" 1 "F2Down" "511061" "511062" "no" 16.45 2.80032547721138 507.19 6.22888568684032
"897" "Down" "F2" "51D2026" 2 "F2Down" "511061" "511062" "no" 25.62 3.24337329646859 566.79 6.33998886475334
"898" "Down" "F2" "51D2026" 3 "F2Down" "511061" "511062" "no" 33.75 3.51898041731854 415.59 6.0296991973379
"899" "Down" "F2" "51D2027" 1 "F2Down" "511064" "511062" "DtF3" 16.78 2.82018770103906 378.53 5.93629532997436
"900" "Down" "F2" "51D2027" 2 "F2Down" "511064" "511062" "DtF3" 23.05 3.13766576944266 453.87 6.11781081342485
"901" "Down" "F2" "51D2027" 3 "F2Down" "511064" "511062" "DtF3" NA NA NA NA
"902" "Down" "F2" "51D2028" 1 "F2Down" "511067" "511059" "no" 30.15 3.40618492317319 477.66 6.16889918232854
"903" "Down" "F2" "51D2028" 2 "F2Down" "511067" "511059" "no" 22.34 3.10637879364105 448.07 6.10494947020923
"904" "Down" "F2" "51D2028" 3 "F2Down" "511067" "511059" "no" 19.47 2.96887481938411 426.38 6.0553309674364
"905" "Down" "F2" "51D2029" 1 "F2Down" "511071" "511070" "no" 24.36 3.1929424428417 446.8 6.10211106719505
"906" "Down" "F2" "51D2029" 2 "F2Down" "511071" "511070" "no" 21.74 3.07915388169306 444.9 6.097849537812
"907" "Down" "F2" "51D2029" 3 "F2Down" "511071" "511070" "no" 36.23 3.58988750490699 593.17 6.3854810358224
"908" "Down" "F2" "51D2030" 1 "F2Down" "511059" "511056" "no" 20.52 3.02140002030257 355.87 5.87456549562244
"909" "Down" "F2" "51D2030" 2 "F2Down" "511059" "511056" "no" 21.86 3.08465848274839 395.44 5.9799990689987
"910" "Down" "F2" "51D2030" 3 "F2Down" "511059" "511056" "no" 18.88 2.93810316071735 587.34 6.37560386850139
"911" "Down" "F2" "51D2031" 1 "F2Down" "511063" "511065" "no" 28.95 3.365570204019 409 6.0137151560428
"912" "Down" "F2" "51D2031" 2 "F2Down" "511063" "511065" "no" 17.64 2.87016905057865 333.26 5.80892296611048
"913" "Down" "F2" "51D2031" 3 "F2Down" "511063" "511065" "no" 22.88 3.1302631665116 323.52 5.77926093583211
"914" "Down" "F2" "51D2032" 1 "F2Down" "511066" "511070" "no" 23.29 3.14802408389625 555.57 6.31999461374202
"915" "Down" "F2" "51D2032" 2 "F2Down" "511066" "511070" "no" 27.19 3.30284925864438 534.02 6.28043329144236
"916" "Down" "F2" "51D2032" 3 "F2Down" "511066" "511070" "no" 12.82 2.55100645149252 392.45 5.97240914057282
"917" "Down" "F2" "51D2033" 1 "F2Down" "511057" "511063" "DtF3" 17.89 2.88424189752063 331.76 5.80441181593813
"918" "Down" "F2" "51D2033" 2 "F2Down" "511057" "511063" "DtF3" 18.6 2.92316158071916 370.9 5.91593248449554
"919" "Down" "F2" "51D2033" 3 "F2Down" "511057" "511063" "DtF3" NA NA NA NA
"920" "Down" "F2" "51D2034" 1 "F2Down" "511062" "511060" "no" 17.51 2.86277214629776 395.77 5.98083323443932
"921" "Down" "F2" "51D2034" 2 "F2Down" "511062" "511060" "no" 22.71 3.12280535611747 395.16 5.97929074617627
"922" "Down" "F2" "51D2034" 3 "F2Down" "511062" "511060" "no" 26.86 3.29063819109509 434.18 6.07345919466061
"923" "Down" "F2" "51D2035" 1 "F2Down" "511060" "511068" "no" 25.74 3.24804620216798 447.01 6.10258096572799
"924" "Down" "F2" "51D2035" 2 "F2Down" "511060" "511068" "no" 18.71 2.929058140286 341.23 5.83255673672304
"925" "Down" "F2" "51D2035" 3 "F2Down" "511060" "511068" "no" 19.91 2.9912221180761 364.88 5.89956853240345
"926" "Down" "F2" "51D2036" 1 "F2Down" "511058" "511059" "DtF3" 10.56 2.35707327827812 341.44 5.83317196811339
"927" "Down" "F2" "51D2036" 2 "F2Down" "511058" "511059" "DtF3" 18.51 2.91831112658541 520.26 6.25432868661712
"928" "Down" "F2" "51D2036" 3 "F2Down" "511058" "511059" "DtF3" 18.85 2.93651291389402 430.21 6.06427346156579
"929" "Down" "F2" "51D2037" 1 "F2Down" "511067" "511066" "DtF3" 16.99 2.83262493568384 490.72 6.19587370036594
