"ind" "Line" "Gener" "SEL" "logGA" "logBA" "logGAc" "logBAc"
"739" "51D4037C" "Down" "F4" NA 3.03890922815193 6.4086961049102 -0.305064104374454 0.296752612214529
"740" "51D4038C" "Down" "F4" NA 3.0930843683674 6.05688627144155 -0.250888964158982 -0.0550572212541187
"741" "51D4038D" "Down" "F4" NA 3.14619934955142 6.18303989430479 -0.197773982974968 0.0710964016091253
"742" "51D4039A" "Down" "F4" NA 2.94353703204068 6.07966895644541 -0.400436300485705 -0.0322745362502603
"743" "51D4040C" "Down" "F4" NA 3.03279245291732 6.07461946320872 -0.31118087960906 -0.0373240294869426
"744" "51D4041D" "Down" "F4" NA 2.71972159630518 5.89112213991768 -0.624251736221203 -0.220821352777983
"745" "51D4042B" "Down" "F4" NA 2.70322995037323 6.06014635468125 -0.640743382153159 -0.0517971380144147
"746" "51D4043B" "Down" "F4" NA 3.0852097949639 6.29023175468912 -0.258763537562486 0.178288261993451
"747" "51D4044B" "Down" "F4" NA 2.90241725146999 6.1185201246683 -0.441556081056397 0.00657663197263769
"748" "51D4044D" "Down" "F4" NA 3.22629307521854 6.40293922552743 -0.11768025730785 0.290995732831766
"749" "51D4045D" "Down" "F4" NA 2.57248439943588 5.98368683056418 -0.771488933090509 -0.12825666213149
"750" "51D4046A" "Down" "F4" NA 2.65503828663482 6.17352291937299 -0.688935045891564 0.0615794266773264
"751" "51D4047C" "Down" "F4" NA 2.80341558013934 6.12596847976335 -0.540557752387042 0.0140249870676818
"752" "51D4047D" "Down" "F4" NA 2.81337373718317 6.04492743545396 -0.53059959534322 -0.0670160572417027
"753" "51D4048B" "Down" "F4" NA 2.90852657239175 6.17249217022544 -0.435446760134633 0.0605486775297761
"754" "51D4049D" "Down" "F4" NA 2.82625127430017 6.16095488314161 -0.517722058226212 0.0490113904459424
"755" "51D4050A" "Down" "F4" NA 3.11775050998422 6.09427342217171 -0.226222822542167 -0.0176700705239572
"756" "51D4052A" "Down" "F4" NA 2.79591870410391 6.18852139835236 -0.548054628422473 0.0765779056566958
"757" "51D4053D" "Down" "F4" NA 2.89186027099545 5.99806082655573 -0.452113061530938 -0.113882666139935
"758" "51D4054C" "Down" "F4" NA 3.03844776332179 6.16125411116466 -0.305525569204593 0.0493106184689989
"759" "51D4055A" "Down" "F4" NA 3.05899060244436 6.00081421092949 -0.284982730082022 -0.111129281766178
"760" "51D4056C" "Down" "F4" NA 3.10762580978362 6.10316631068249 -0.236347522742768 -0.00877718201317279
"761" "51D4057A" "Down" "F4" NA 2.92347307022325 6.14961441868216 -0.420500262303131 0.037670925986494
"762" "51D4057D" "Down" "F4" NA 2.72240479182099 6.08608939803752 -0.621568540705395 -0.0258540946581469
"763" "51D4058D" "Down" "F4" NA 3.02366531146761 6.18164980997414 -0.320308021058774 0.0697063172784746
"764" "51D4059B" "Down" "F4" NA 3.17118125706924 6.09815365752675 -0.172792075457149 -0.013789835168911
"765" "51D4059D" "Down" "F4" NA 2.90728294575398 6.0006225808484 -0.436690386772407 -0.111320911847268
"766" "51D4060D" "Down" "F4" NA 3.01005042766602 6.19895911366338 -0.333922904860362 0.0870156209677146
"767" "51D4061A" "Down" "F4" NA 2.88570675798396 6.01517836423271 -0.458266574542423 -0.0967651284629536
"768" "51D4062C" "Down" "F4" NA 2.86364169219799 6.18663463809134 -0.480331640328397 0.074691145395672
"769" "51D4063D" "Down" "F4" NA 2.41420137767687 5.94982853692647 -0.929771954849516 -0.162114955769197
"770" "51D4064C" "Down" "F4" NA 2.76340175040811 6.06973109778487 -0.580571582118273 -0.0422123949107966
"771" "51P.001C" "Ran" "F4" NA 3.35315076679178 6.25169566407529 0.00917743426539497 0.13975217137962
"772" "51P.002B" "Ran" "F4" NA 3.15227183988649 6.10004839677047 -0.191701492639893 -0.0118950959251931
"773" "51P.003A" "Ran" "F4" NA 3.07012168087051 6.2316604911682 -0.273851651655878 0.119716998472533
"774" "51P.004A" "Ran" "F4" NA 3.3684501377671 6.21450036013956 0.0244768052407136 0.102556867443892
"775" "51P.005B" "Ran" "F4" NA 3.26055518988547 6.06671574268939 -0.0834181426409177 -0.0452277500062737
"776" "51P.006C" "Ran" "F4" NA 3.00463513028122 5.98187451196632 -0.33933820224517 -0.130068980729348
"777" "51P.007C" "Ran" "F4" NA 3.03838023639226 6.13941111041436 -0.305593096134122 0.0274676177186972
"778" "51P.008B" "Ran" "F4" NA 3.09535850460428 5.99991940996198 -0.248614827922102 -0.112024082733686
"779" "51P.009D" "Ran" "F4" NA 3.20916116958503 6.12883519003392 -0.134812162941353 0.0168916973382496
"780" "51P.010A" "Ran" "F4" NA 3.21600170810293 6.3278588870536 -0.127971624423457 0.215915394357935
"781" "51P.011A" "Ran" "F4" NA 3.23763796966883 6.01100729577086 -0.106335362857552 -0.100936196924806
"782" "51P.012D" "Ran" "F4" NA 3.10736081839409 6.19255342725129 -0.236612514132295 0.0806099345556248
"783" "51P.013B" "Ran" "F4" NA 3.11733668946735 6.07717683477595 -0.226636643059032 -0.0347666579197163
"784" "51P.014C" "Ran" "F4" NA 3.14468712163635 5.93777268663592 -0.19928621089004 -0.174170806059749
"785" "51P.015C" "Ran" "F4" NA 3.26560443052461 6.15447469469171 -0.0783689020017788 0.0425312019960407
"786" "51P.015D" "Ran" "F4" NA 3.20788969267438 6.15888507122758 -0.136083639852008 0.0469415785319098
"787" "51P.016B" "Ran" "F4" NA 3.23275763349816 6.25192369322291 -0.111215699028228 0.139980200527245
"788" "51P.017A" "Ran" "F4" NA 3.32072553524839 6.1948319600517 -0.0232477972779925 0.0828884673560344
"789" "51P.018B" "Ran" "F4" NA 3.30782435397151 6.33714054028422 -0.0361489785548708 0.225197047588551
"790" "51P.019D" "Ran" "F4" NA 3.26170969573212 5.98175349239085 -0.0822636367942615 -0.130190000304817
"791" "51P.020B" "Ran" "F4" NA 3.05390908028418 6.0507764894968 -0.290064252242208 -0.0611670031988689
"792" "51P.021A" "Ran" "F4" NA 3.33401582655984 6.04213337845457 -0.0099575059665491 -0.0698101142410978
"793" "51P.022B" "Ran" "F4" NA 2.97086067433022 5.96729119684306 -0.373112658196165 -0.144652295852605
"794" "51P.023C" "Ran" "F4" NA 3.17515207900799 6.0338747991292 -0.168821253518392 -0.0780686935664621
"795" "51P.024D" "Ran" "F4" NA 3.35086596303739 6.16782913571723 0.00689263051100797 0.0558856430215657
"796" "51P.025C" "Ran" "F4" NA 3.07087343212633 6.18050896202174 -0.273099900400055 0.06856546932607
"797" "51P.026B" "Ran" "F4" NA 3.35850690732482 6.28095956695881 0.0145335747984379 0.169016074263149
"798" "51P.027C" "Ran" "F4" NA 3.34748165391864 6.04380383625573 0.00350832139225554 -0.0681396564399321
"799" "51P.028D" "Ran" "F4" NA 3.19017970494651 6.09347807133856 -0.153793627579873 -0.01846542135711
"800" "51P.029B" "Ran" "F4" NA 3.47237051943577 6.23231227796639 0.128397186909385 0.120368785270721
"801" "51P.030C" "Ran" "F4" NA 3.40488636863408 6.10321754933879 0.060913036107697 -0.00872594335687626
"802" "51P.031C" "Ran" "F4" NA 3.02745188524221 6.09766263639719 -0.316521447284179 -0.0142808562984742
"803" "51P.032B" "Ran" "F4" NA 3.07830857755611 6.1221672874553 -0.265664754970275 0.0102237947596322
"804" "51P.033C" "Ran" "F4" NA 3.14966754582337 5.96516919210765 -0.19430578670301 -0.146774300588013
"805" "51P.034A" "Ran" "F4" NA 2.89833060951333 5.99931317203168 -0.44564272301306 -0.11263032066399
"806" "51P.034C" "Ran" "F4" NA 3.14845242776863 6.06730079097966 -0.195520904757755 -0.0446427017160076
"807" "51P.035D" "Ran" "F4" NA 3.02092989644651 6.21803693811174 -0.323043436079875 0.106093445416072
"808" "51P.036A" "Ran" "F4" NA 3.41869997414809 6.14392709127375 0.0747266416217047 0.0319835985780861
"809" "51P.036B" "Ran" "F4" NA 3.1140566404041 6.06362619417589 -0.229916692122281 -0.0483172985197742
"810" "51P.037D" "Ran" "F4" NA 2.89319857887348 5.99913426197783 -0.450774753652902 -0.112809230717832
"811" "51P.038D" "Ran" "F4" NA 3.46194395929003 6.14225013875067 0.11797062676364 0.0303066460550019
"812" "51P.039A" "Ran" "F4" NA 2.92324772426418 6.01974792059634 -0.420725608262206 -0.092195572099329
"813" "51P.040A" "Ran" "F4" NA 3.19067261554121 6.23650027721816 -0.153300716985173 0.124556784522492
"814" "51U4001B" "Up" "F4" NA 3.14128393096378 6.1508717432527 -0.202689401562606 0.0389282505570385
"815" "51U4002C" "Up" "F4" NA 3.43208125363328 6.26484574170827 0.0881079211068929 0.152902249012608
"816" "51U4003B" "Up" "F4" NA 3.36707684333632 6.41665705339153 0.0231035108099302 0.304713560695866
"817" "51U4004B" "Up" "F4" NA 3.47842892609219 6.26900112353418 0.134455593565805 0.157057630838517
"818" "51U4005D" "Up" "F4" NA 2.85642264591153 6.04825496750441 -0.487550686614854 -0.0636885251912513
"819" "51U4006A" "Up" "F4" NA 3.28387519801331 6.17242929570804 -0.0600981345130784 0.0604858030123712
"820" "51U4007C" "Up" "F4" NA 3.14088852614863 6.11673265631766 -0.203084806377755 0.00478916362199211
"821" "51U4008A" "Up" "F4" NA 3.18434591083313 6.02660041140689 -0.159627421693254 -0.0853430812887765
"822" "51U4009A" "Up" "F4" NA 3.17933525851034 6.06794439721383 -0.164638074016044 -0.0439990954818406
"823" "51U4010D" "Up" "F4" NA 3.36716159124854 6.10654126634413 0.0231882587221577 -0.00540222635153498
"824" "51U4011A" "Up" "F4" NA 3.4421310018784 6.32912684957627 0.0981576693520174 0.217183356880608
"825" "51U4011B" "Up" "F4" NA 3.10500873670905 5.93400041846735 -0.238964595817338 -0.17794307422832
"826" "51U4012C" "Up" "F4" NA 3.43026824803912 6.21517351398257 0.0862949155127359 0.103230021286903
"827" "51U4013A" "Up" "F4" NA 3.3576600244116 6.30161827792501 0.0136866918852125 0.189674785229347
"828" "51U4014A" "Up" "F4" NA 3.15261431138368 6.31400736445892 -0.191359021142707 0.202063871763251
"829" "51U4015A" "Up" "F4" NA 3.47262696169235 6.18779293436057 0.12865362916596 0.0758494416649045
"830" "51U4015D" "Up" "F4" NA 3.28048845401395 6.1591747953206 -0.0634848785124329 0.0472313026249376
"831" "51U4016A" "Up" "F4" NA 3.41960237439307 6.23602978111279 0.0756290418666841 0.124086288417121
"832" "51U4016B" "Up" "F4" NA 3.57535903371955 6.27404756398042 0.231385701193169 0.162104071284753
"833" "51U4017C" "Up" "F4" NA 3.27420432584394 6.17211448255854 -0.0697690066824452 0.0601709898628755
"834" "51U4018B" "Up" "F4" NA 3.07073424552164 5.94025159707008 -0.273239087004748 -0.171691895625591
"835" "51U4019C" "Up" "F4" NA 3.30583133214427 6.39880494539782 -0.0381420003821185 0.286861452702158
"836" "51U4019D" "Up" "F4" NA 3.09948330217641 6.16273274190246 -0.244490030349976 0.0507892492067912
"837" "51U4020C" "Up" "F4" NA 3.35133946421155 6.14149884678796 0.00736613168516387 0.0295553540922979
"838" "51U4021A" "Up" "F4" NA 3.43732313948213 6.25573181200312 0.0933498069557412 0.143788319307458
"839" "51U4022A" "Up" "F4" NA 3.06378652523388 6.28773719739483 -0.280186807292503 0.175793704699164
"840" "51U4022C" "Up" "F4" NA 3.40618930377165 6.14204660732949 0.0622159712452612 0.0301031146338193
"841" "51U4024C" "Up" "F4" NA 3.28814770297713 6.26769046146437 -0.0558256295492536 0.155746968768701
"842" "51U4025A" "Up" "F4" NA 3.2848468109049 5.98642070416601 -0.0591265216214847 -0.125522788529652
"843" "51U4026B" "Up" "F4" NA 3.23592380429384 6.18403409262285 -0.108049528232548 0.0720905999271801
"844" "51U4027C" "Up" "F4" NA 3.22941859885207 6.1865971747777 -0.114554733674312 0.0746536820820296
"845" "51U4028B" "Up" "F4" NA 3.03569720578542 6.19650023762917 -0.308276126740966 0.0845567449335034
"846" "51U4028C" "Up" "F4" NA 3.28577535007575 6.23574096599609 -0.0581979824506327 0.123797473300422
"847" "51U4029C" "Up" "F4" NA 3.23228094808601 6.1833884030373 -0.111692384440374 0.0714449103416364
"848" "51U4030C" "Up" "F4" NA 3.37503499967352 6.34440049462347 0.0310616671471391 0.232457001927808
"849" "51U4030D" "Up" "F4" NA 3.22476166529275 6.30293175823486 -0.119211667233634 0.190988265539198
"850" "51U4031C" "Up" "F4" NA 3.20207277186259 6.27147907536584 -0.141900560663797 0.159535582670171
"851" "51U4032C" "Up" "F4" NA 3.42843632496367 6.54328363207647 0.0844629924372895 0.431340139380803
"852" "51U4033B" "Up" "F4" NA 3.45345931516595 6.15157635756697 0.10948598263957 0.0396328648713009
"853" "51U4034C" "Up" "F4" NA 3.29860783779556 6.18676043976819 -0.0453654947308277 0.0748169470725193
"854" "51U4034D" "Up" "F4" NA 3.33252721365647 6.12828602723462 -0.0114461188699186 0.0163425345389525
"855" "51U4035C" "Up" "F4" NA 3.3451308215166 5.93934592742373 0.00115748899021373 -0.172597565271939
"856" "51U4035D" "Up" "F4" NA 3.47569890777809 6.10025407800487 0.13172557525171 -0.0116894146907969
"857" "51U4036B" "Up" "F4" NA 3.26779935895571 5.96752774713469 -0.0761739735706781 -0.14441574556098
"858" "51U4037D" "Up" "F4" NA 3.3293213922642 5.9492092108618 -0.0146519402621803 -0.162734281833865
"859" "51U4038D" "Up" "F4" NA 3.27668429524107 6.28452661621085 -0.0672890372853181 0.172583123515181
"860" "51U4039B" "Up" "F4" NA 3.42833915968332 6.28916524539053 0.084365827156935 0.177221752694865
"861" "51U4040C" "Up" "F4" NA 3.37538492392685 6.09524745853165 0.0314115914004693 -0.0166960341640188
"862" "51U4041C" "Up" "F4" NA 3.3022465967289 6.26551134956081 -0.0417267357974813 0.15356785686514
"863" "51U4041D" "Up" "F4" NA 3.65833057261978 6.41699647446209 0.314357240093394 0.305052981766422
"864" "51U4042B" "Up" "F4" NA 3.51193548521143 6.35306655518132 0.167962152685049 0.241123062485657
"865" "51U4042D" "Up" "F4" NA 3.52225495769646 6.2006210475147 0.178281625170071 0.0886775548190348
"866" "51U4043A" "Up" "F4" NA 3.29090860253349 6.13789947840662 -0.0530647299928906 0.0259559857109535
"867" "51U4043C" "Up" "F4" NA 3.33931356467714 6.30420627069221 -0.00465976784924971 0.192262777996541
"868" "51U4044A" "Up" "F4" NA 3.36303585792411 6.17827420372415 0.0190625253977244 0.0663307110284848
"869" "51U4045D" "Up" "F4" NA 3.06718948409507 6.13954069327033 -0.276783848431319 0.0275972005746672
"870" "51U4046B" "Up" "F4" NA 3.34885843213218 6.26692875675661 0.0048850996057932 0.154985264060947
"871" "51U4046D" "Up" "F4" NA 3.38526812938548 6.00281523622998 0.0412947968590918 -0.10912825646569
"872" "51U4047A" "Up" "F4" NA 3.32834732082075 6.21825487947378 -0.0156260117056317 0.106311386778117
"873" "51U4048D" "Up" "F4" NA 3.14253020612764 6.16552512614928 -0.201443126398746 0.0535816334536161
"874" "51U4049C" "Up" "F4" NA 3.19531569466838 6.2443054104824 -0.148657637858004 0.132361917786731
"875" "51U4050C" "Up" "F4" NA 3.30820083562859 6.12523302257244 -0.0357724968977977 0.0132895298767703
"876" "51U4051D" "Up" "F4" NA 3.19039763267352 6.13262453025025 -0.153575699852862 0.0206810375545832
"877" "51U4052C" "Up" "F4" NA 3.49670544129767 6.24204811984871 0.152732108771287 0.130104627153045
"878" "51U4053C" "Up" "F4" NA 3.51148619728642 6.3832113833723 0.167512864760032 0.271267890676637
"879" "51U4054D" "Up" "F4" NA 3.56461565167336 6.26994486379167 0.220642319146976 0.158001371096009
"880" "51U4055B" "Up" "F4" NA 3.52854659390338 6.38484029291385 0.184573261376991 0.272896800218185
"881" "51U4056A" "Up" "F4" NA 3.60386959016484 6.48854007442666 0.259896257638451 0.376596581730995
"882" "51U4057A" "Up" "F4" NA 3.59151765972257 5.99529056804633 0.247544327196183 -0.116652924649338
"883" "51U4058A" "Up" "F4" NA 3.53436854284382 6.077847775048 0.190395210317433 -0.0340957176476664
"884" "51U4058B" "Up" "F4" NA 3.37518832279724 6.02658369061096 0.0312149902708541 -0.0853598020847013
"885" "51U4059A" "Up" "F4" NA 3.53969124368948 6.2906398863273 0.19571791116309 0.178696393631636
"886" "51U4059B" "Up" "F4" NA 3.02018955164954 6.2939315667557 -0.323783780876844 0.181988074060033
"887" "51U4060B" "Up" "F4" NA 3.49144356558016 6.29175507718082 0.147470233053777 0.179811584485156
"888" "51U4060C" "Up" "F4" NA 3.49520228997422 6.11037021345069 0.151228957447839 -0.00157327924497164
"889" "51U4061A" "Up" "F4" NA 3.06614434938932 6.05251006267923 -0.277828983137062 -0.0594334300164316
"890" "51U4061C" "Up" "F4" NA 3.38012454012568 6.42581630283312 0.0361512075992927 0.313872810137449
"891" "51U4062A" "Up" "F4" NA 3.37636984201799 6.11704288361789 0.0323965094916039 0.00509939092222655
"892" "51U4063A" "Up" "F4" NA 3.41156425403953 6.16692965398681 0.0675909215131427 0.05498616129114
"893" "51U4064C" "Up" "F4" NA 3.56586405770318 6.35225342262209 0.221890725176798 0.24030992992642
