"Line" "Gener" "ind" "bloss" "GenLine" "dam" "sire" "SEL" "GA" "logGA" "UBA" "logUBA"
"15910" "Down" "F4" "70D4043A" 3 "F4Down" "70D3049" "D3036" NA 16.4031 2.79747034135754 429.7208 6.06313569547398
"1601" "Down" "F4" "70D4044A" 1 "F4Down" "70D3049" "D3058" NA 13.33395 2.59031341437633 320.5832 5.77014183705571
"1611" "Down" "F4" "70D4044A" 2 "F4Down" "70D3049" "D3058" NA 12.584 2.53242616575598 338.5591 5.82469867090877
"1621" "Down" "F4" "70D4044A" 3 "F4Down" "70D3049" "D3058" NA 10.506 2.35194652253177 274.211 5.6138978830267
"1631" "Down" "F4" "70D4045A" 1 "F4Down" "70D3053" "D3002" NA 11.4741 2.44009232149816 227.8188 5.42855057614159
"1641" "Down" "F4" "70D4045A" 2 "F4Down" "70D3053" "D3002" NA 12.15825 2.49800795170766 250.3812 5.5229845565351
"1651" "Down" "F4" "70D4045A" 3 "F4Down" "70D3053" "D3002" NA 11.1381 2.41037166339975 206.0415 5.32807760481066
"1661" "Down" "F4" "70D4045B" 1 "F4Down" "70D3053" "D3002" NA 12.87 2.55489902160804 250.0264 5.52156651228696
"1671" "Down" "F4" "70D4045B" 2 "F4Down" "70D3053" "D3002" NA 8.16 2.09924416897602 210.2616 5.34835246974491
"1681" "Down" "F4" "70D4045B" 3 "F4Down" "70D3053" "D3002" NA 11.0143 2.39919442852999 182.685 5.20776335820718
"1691" "Down" "F4" "70D4046A" 1 "F4Down" "70D3053" "D3009" NA 13.1118 2.57351258812202 244.1296 5.49769923182526
"1701" "Down" "F4" "70D4046A" 2 "F4Down" "70D3053" "D3009" NA 10.5156 2.35285986886767 177.606 5.17956761377119
"1711" "Down" "F4" "70D4046A" 3 "F4Down" "70D3053" "D3009" NA 10.8974 2.3885242286717 192.335 5.25923864331371
"1721" "Down" "F4" "70D4046B" 1 "F4Down" "70D3053" "D3009" NA 17.9157 2.88567742339575 257.2672 5.55011523350919
"1731" "Down" "F4" "70D4046B" 2 "F4Down" "70D3053" "D3009" NA 15.2736 2.72612584782944 236.4912 5.46591099793738
"1741" "Down" "F4" "70D4046B" 3 "F4Down" "70D3053" "D3009" NA 16.822 2.82268755354025 233.1276 5.4515859431509
"1751" "Down" "F4" "70D4047A" 1 "F4Down" "70D3053" "D3036" NA 14.20235 2.65340744387251 251.9792 5.5293465444223
"1761" "Down" "F4" "70D4047A" 2 "F4Down" "70D3053" "D3036" NA 11.40215 2.4338019341096 253.3874 5.53491954289387
"1771" "Down" "F4" "70D4047A" 3 "F4Down" "70D3053" "D3036" NA 12.46275 2.5227441952673 239.018 5.4765388629031
"1781" "Down" "F4" "70D4047B" 1 "F4Down" "70D3053" "D3036" NA 16.731 2.81726328607553 347.3712 5.85039394881608
"1791" "Down" "F4" "70D4047B" 2 "F4Down" "70D3053" "D3036" NA 15.2028 2.72147962141387 375.712 5.9288228924478
"1801" "Down" "F4" "70D4047B" 3 "F4Down" "70D3053" "D3036" NA 13.3 2.58776403522771 341.2326 5.8325643561882
"1811" "Down" "F4" "70D4048B" 1 "F4Down" "70D3053" "D3060" NA 9.918 2.29435128806694 192.5154 5.26017615052801
"1821" "Down" "F4" "70D4048B" 2 "F4Down" "70D3053" "D3060" NA 10.6533 2.36586970331393 195.5408 5.27576905330369
"1831" "Down" "F4" "70D4048B" 3 "F4Down" "70D3053" "D3060" NA 11.2924 2.42412993307239 227.1024 5.42540101708738
"1841" "Down" "F4" "70D4049A" 1 "F4Down" "70D3054" "D3009" NA 12.95695 2.56163232372127 304.7787 5.71958593948087
"1851" "Down" "F4" "70D4049A" 2 "F4Down" "70D3054" "D3009" NA 15.4128 2.73519833302122 350.575 5.85957466361271
"1861" "Down" "F4" "70D4049A" 3 "F4Down" "70D3054" "D3009" NA 11.9464 2.48042997776092 246.1536 5.50595573132578
"1871" "Down" "F4" "70D4050A" 1 "F4Down" "70D3054" "D3010" NA 12.46 2.52252351335931 375.8916 5.92930080395173
"1881" "Down" "F4" "70D4050A" 2 "F4Down" "70D3054" "D3010" NA 14.8092 2.695248609265 327.2976 5.79086984875798
"1891" "Down" "F4" "70D4050A" 3 "F4Down" "70D3054" "D3010" NA NA NA NA NA
"1901" "Down" "F4" "70D4051A" 1 "F4Down" "70D3054" "D3023" NA 11.73 2.46214966266538 327.2569 5.79074548936528
"1911" "Down" "F4" "70D4051A" 2 "F4Down" "70D3054" "D3023" NA 10.8521 2.38435860964549 312.143 5.74346141614018
"1921" "Down" "F4" "70D4051A" 3 "F4Down" "70D3054" "D3023" NA 10.5084 2.35217493733404 340.9956 5.83186957397446
"1931" "Down" "F4" "70D4051B" 1 "F4Down" "70D3054" "D3023" NA 10.3383 2.33585544550544 319.865 5.76789903177948
"1941" "Down" "F4" "70D4051B" 2 "F4Down" "70D3054" "D3023" NA 14.7795 2.6932410854485 392.85 5.97342785962183
"19510" "Down" "F4" "70D4051B" 3 "F4Down" "70D3054" "D3023" NA 15.264 2.72549711470593 460.9584 6.13330780031319
"19610" "Down" "F4" "70D4053B" 1 "F4Down" "70D3058" "D3002" NA 13.8885 2.63106115957407 321.8432 5.77406447042084
"19710" "Down" "F4" "70D4053B" 2 "F4Down" "70D3058" "D3002" NA 15.841 2.76260151570671 344.0349 5.84074310571571
"19810" "Down" "F4" "70D4053B" 3 "F4Down" "70D3058" "D3002" NA 13.5072 2.60322287660604 260.984 5.56445910276161
"19910" "Down" "F4" "70D4054A" 1 "F4Down" "70D3058" "D3037" NA 11.4125 2.43470924592109 311.3109 5.74079209129008
"20010" "Down" "F4" "70D4054A" 2 "F4Down" "70D3058" "D3037" NA 9.096 2.20783475644823 286.2416 5.65683620945971
"20110" "Down" "F4" "70D4054A" 3 "F4Down" "70D3058" "D3037" NA 12.328 2.51187309801781 382.2336 5.94603194003004
"20210" "Down" "F4" "70D4055A" 1 "F4Down" "70D3058" "D3048" NA 17.1717 2.84326267990922 361.3072 5.88972856599268
"20310" "Down" "F4" "70D4055A" 2 "F4Down" "70D3058" "D3048" NA 11.9262 2.47873766064247 294.4431 5.68508577559589
"20410" "Down" "F4" "70D4055A" 3 "F4Down" "70D3058" "D3048" NA 13.14135 2.57576374750513 305.9355 5.72337429542052
"20510" "Down" "F4" "70D4055B" 1 "F4Down" "70D3058" "D3048" NA 11.8197 2.4697676309452 340.9532 5.83174522446302
"20610" "Down" "F4" "70D4055B" 2 "F4Down" "70D3058" "D3048" NA 9.7305 2.27526528233908 328.2186 5.79367984981066
"20710" "Down" "F4" "70D4055B" 3 "F4Down" "70D3058" "D3048" NA 13.3287 2.58991960505371 326.3953 5.78810922347647
"20810" "Down" "F4" "70D4056B" 1 "F4Down" "70D3058" "D3053" NA 12.1338 2.49599494677342 328.7912 5.7954228988336
"20910" "Down" "F4" "70D4056B" 2 "F4Down" "70D3058" "D3053" NA 14.645 2.6840989802797 300.7767 5.70636812896911
"21010" "Down" "F4" "70D4056B" 3 "F4Down" "70D3058" "D3053" NA 15.0345 2.71034756015089 335.0598 5.81430902335719
"21110" "Down" "F4" "70D4057A" 1 "F4Down" "70D3060" "D3002" NA 14.5961 2.68075436974284 398.748 5.98832963841249
"21210" "Down" "F4" "70D4057A" 2 "F4Down" "70D3060" "D3002" NA 14.2344 2.65566157021049 345.765 5.84575935355175
"21310" "Down" "F4" "70D4057A" 3 "F4Down" "70D3060" "D3002" NA 11.2716 2.42228628780633 349.2965 5.85592113172251
"21410" "Down" "F4" "70D4057B" 1 "F4Down" "70D3060" "D3002" NA 12.9426 2.56052419624659 385.9827 5.9557925498076
"21510" "Down" "F4" "70D4057B" 2 "F4Down" "70D3060" "D3002" NA 7.728 2.04485009691022 245.7222 5.5042016295358
"21610" "Down" "F4" "70D4057B" 3 "F4Down" "70D3060" "D3002" NA 15.3679 2.73228091841749 360.7638 5.88822345056058
"21710" "Down" "F4" "70D4058A" 1 "F4Down" "70D3060" "D3010" NA 10.8625 2.38531649059151 410.452 6.0172589914831
"21810" "Down" "F4" "70D4058A" 2 "F4Down" "70D3060" "D3010" NA 9.118 2.21025048179125 277.947 5.62743044803308
"21910" "Down" "F4" "70D4058A" 3 "F4Down" "70D3060" "D3010" NA 7.3813 1.998949774861 295.176 5.68757178860822
"22010" "Down" "F4" "70D4059A" 1 "F4Down" "70D3060" "D3029" NA 13.846 2.62799638225583 415.3679 6.02916463354041
"22110" "Down" "F4" "70D4059A" 2 "F4Down" "70D3060" "D3029" NA 11.64075 2.45451187321727 357.588 5.87938148568933
"22210" "Down" "F4" "70D4059A" 3 "F4Down" "70D3060" "D3029" NA 8.78075 2.17256182541112 370.3394 5.91441988247551
"22310" "Down" "F4" "70D4059B" 1 "F4Down" "70D3060" "D3029" NA 12.8336 2.55206673163052 467.7225 6.14787517133608
"22410" "Down" "F4" "70D4059B" 2 "F4Down" "70D3060" "D3029" NA 11.536 2.44547258054259 274.6068 5.61534025631933
"22510" "Down" "F4" "70D4059B" 3 "F4Down" "70D3060" "D3029" NA 9.01065 2.19840721108251 335.1789 5.81466441913262
"22610" "Down" "F4" "70D4060B" 1 "F4Down" "70D3060" "D3049" NA 11.55425 2.44705333465311 345.933 5.84624511468827
"22710" "Down" "F4" "70D4060B" 2 "F4Down" "70D3060" "D3049" NA 11.051 2.40252092160665 366.2848 5.90341117288229
"22810" "Down" "F4" "70D4060B" 3 "F4Down" "70D3060" "D3049" NA 10.88725 2.38759237980247 321.8432 5.77406447042084
"22910" "Down" "F4" "70D4061B" 1 "F4Down" "70D3064" "D3010" NA 16.03 2.77446196662146 498.4353 6.21147379161042
"23010" "Down" "F4" "70D4061B" 2 "F4Down" "70D3064" "D3010" NA 13.6952 2.61704540647843 478.6496 6.17096880570832
"23110" "Down" "F4" "70D4061B" 3 "F4Down" "70D3064" "D3010" NA 14.29635 2.66000425993013 417.2752 6.03374595616459
"23210" "Down" "F4" "70D4062A" 1 "F4Down" "70D3064" "D3049" NA 11.4444 2.43750052739073 353.7356 5.86854974141513
"23310" "Down" "F4" "70D4062A" 2 "F4Down" "70D3064" "D3049" NA 11.8007 2.46815885174604 373.6304 5.92326707349397
"23410" "Down" "F4" "70D4062A" 3 "F4Down" "70D3064" "D3049" NA 11.0653 2.40381408565242 349.58 5.85673243390694
"23510" "Down" "F4" "70D4063A" 1 "F4Down" "70D3064" "D3053" NA 10.9817 2.39623025105503 231.8494 5.44608802295403
"23610" "Down" "F4" "70D4063A" 2 "F4Down" "70D3064" "D3053" NA 12.64985 2.53764535739572 245.0706 5.50154633229897
"23710" "Down" "F4" "70D4063A" 3 "F4Down" "70D3064" "D3053" NA 15.4802 2.73956178797476 262.1952 5.56908926452587
"23810" "Down" "F4" "70D4064A" 1 "F4Down" "70D3064" "D3054" NA 19.8114 2.98625752959145 404.6693 6.00307019034367
"23910" "Down" "F4" "70D4064A" 2 "F4Down" "70D3064" "D3054" NA 15.1348 2.71699672798267 475.686 6.16475797269193
"24010" "Down" "F4" "70D4064A" 3 "F4Down" "70D3064" "D3054" NA 20.628 3.02664937618871 522.5355 6.25869292411471
"24110" "Up" "F4" "70U4001A" 1 "F4Up" "U3001" "U3023" NA 24.544 3.20046742518485 495.6415 6.20585288313383
"24210" "Up" "F4" "70U4001A" 2 "F4Up" "U3001" "U3023" NA 21.4985 3.0679831652579 473.2672 6.15966013385583
"24310" "Up" "F4" "70U4001A" 3 "F4Up" "U3001" "U3023" NA 23.1506 3.14202069812295 473.0609 6.15922413284673
"24410" "Up" "F4" "70U4002B" 1 "F4Up" "U3001" "U3024B" NA 28.84925 3.3620839960824 560.9582 6.32964639294278
"24510" "Up" "F4" "70U4002B" 2 "F4Up" "U3001" "U3024B" NA 23.24565 3.14611801775439 443.9781 6.09577523689142
"24610" "Up" "F4" "70U4002B" 3 "F4Up" "U3001" "U3024B" NA 22.6353 3.11951063461056 404.1968 6.00190188806535
"24710" "Up" "F4" "70U4003A" 1 "F4Up" "U3001" "U3027" NA 26.2676 3.26833624055937 403.0464 5.99905169179541
"24810" "Up" "F4" "70U4003A" 2 "F4Up" "U3001" "U3027" NA 23.30445 3.1486443294604 421.8852 6.04473323911229
"24910" "Up" "F4" "70U4003A" 3 "F4Up" "U3001" "U3027" NA 22.8196 3.12761981579652 410.139 6.01649612663281
"25010" "Up" "F4" "70U4004A" 1 "F4Up" "U3001" "U3060B" NA 19.0368 2.94637394801145 502.138 6.21887498231194
"25110" "Up" "F4" "70U4004A" 2 "F4Up" "U3001" "U3060B" NA 25.7355 3.24787136170945 592.56 6.38445213370503
"25210" "Up" "F4" "70U4004A" 3 "F4Up" "U3001" "U3060B" NA 18.11565 2.89677620556916 484.0305 6.1821479212601
"25310" "Up" "F4" "70U4004B" 1 "F4Up" "U3001" "U3060B" NA 24.2466 3.18827640136812 386.8413 5.95801453140562
"25410" "Up" "F4" "70U4004B" 2 "F4Up" "U3001" "U3060B" NA 20.2648 3.0088853907989 398.7813 5.98841314631627
"25510" "Up" "F4" "70U4004B" 3 "F4Up" "U3001" "U3060B" NA 21.05675 3.04722117380947 430.5348 6.06502815683765
"25610" "Up" "F4" "70U4006B" 1 "F4Up" "U3003" "U3028B" NA 21.7266 3.0785373163107 462.861 6.13742679302967
"25710" "Up" "F4" "70U4006B" 2 "F4Up" "U3003" "U3028B" NA 17.2082 2.84538601439905 368.7198 5.9100370059951
"25810" "Up" "F4" "70U4006B" 3 "F4Up" "U3003" "U3028B" NA 19.9018 2.99081017990119 440.8591 6.0887253232617
"25910" "Up" "F4" "70U4008A" 1 "F4Up" "U3003" "U3008B" NA 22.5364 3.11513177979533 407.9175 6.01106494807544
"26010" "Up" "F4" "70U4008A" 2 "F4Up" "U3003" "U3008B" NA 22.204 3.10027245282792 457.5756 6.12594211696562
"26110" "Up" "F4" "70U4008A" 3 "F4Up" "U3003" "U3008B" NA 18.93875 2.94121008769191 372.4731 5.9201648204469
"2626" "Up" "F4" "70U4008B" 1 "F4Up" "U3003" "U3008B" NA 23.23605 3.14570495196133 516.186 6.2464671656459
"2631" "Up" "F4" "70U4008B" 2 "F4Up" "U3003" "U3008B" NA 23.1066 3.14011829100491 486.9335 6.18812756345074
"2641" "Up" "F4" "70U4008B" 3 "F4Up" "U3003" "U3008B" NA 20.3949 3.01528486959496 525.3709 6.26410448934527
"2651" "Up" "F4" "70U4009A" 1 "F4Up" "U3023" "U3003" NA 15.08565 2.71374396084413 444.1263 6.09610898144076
"2661" "Up" "F4" "70U4009A" 2 "F4Up" "U3023" "U3003" NA 17.085 2.83820088556726 331.3714 5.80323980072521
"2671" "Up" "F4" "70U4009A" 3 "F4Up" "U3023" "U3003" NA 17.9732 2.8888817595108 384.332 5.95150676238418
"2681" "Up" "F4" "70U4009B" 1 "F4Up" "U3023" "U3003" NA 17.34915 2.85354351383829 348.168 5.85268512190471
"2691" "Up" "F4" "70U4009B" 2 "F4Up" "U3023" "U3003" NA 18.23025 2.90308230225534 353.52 5.86794006082248
"2701" "Up" "F4" "70U4009B" 3 "F4Up" "U3023" "U3003" NA 24.27325 3.18937492095052 447.108 6.10280017616865
"2711" "Up" "F4" "70U4010A" 1 "F4Up" "U3023" "U3032" NA 23.83125 3.17099774462374 461.4948 6.13447078627379
"2721" "Up" "F4" "70U4010A" 2 "F4Up" "U3023" "U3032" NA 19.92 2.99172425215645 353.9286 5.86909519787537
"2731" "Up" "F4" "70U4010A" 3 "F4Up" "U3023" "U3032" NA 18.74345 2.93084435805198 436.9198 6.07974965422554
"2741" "Up" "F4" "70U4010B" 1 "F4Up" "U3023" "U3032" NA 18.21675 2.90234150050939 465.6388 6.14341022627853
"2751" "Up" "F4" "70U4010B" 2 "F4Up" "U3023" "U3032" NA 18.639 2.92525615974967 349.0237 5.85513982820622
"2761" "Up" "F4" "70U4010B" 3 "F4Up" "U3023" "U3032" NA 20.32625 3.0119131541578 377.377 5.93324468778109
"2771" "Up" "F4" "70U4011A" 1 "F4Up" "U3023" "U3035" NA 19.822 2.98679243198452 448.7724 6.10651585499124
"2781" "Up" "F4" "70U4011A" 2 "F4Up" "U3023" "U3035" NA 21.39675 3.06323904133564 487.713 6.18972711809173
"2791" "Up" "F4" "70U4011A" 4 "F4Up" "U3023" "U3035" NA 18.4175 2.91330129957483 461.5962 6.1346904829243
"2801" "Up" "F4" "70U4011B" 1 "F4Up" "U3023" "U3035" NA 19.6184 2.97646790137253 452.62 6.1150529213526
"2811" "Up" "F4" "70U4011B" 2 "F4Up" "U3023" "U3035" NA 18.8034 2.93403770454815 481.6314 6.17717909120478
"2821" "Up" "F4" "70U4011B" 3 "F4Up" "U3023" "U3035" NA 16.4328 2.79927933749283 435.9282 6.07747755088889
"2831" "Up" "F4" "70U4012A" 1 "F4Up" "U3023" "U3056" NA 24.4949 3.1984649326164 491.9845 6.198447211931
"2841" "Up" "F4" "70U4012A" 2 "F4Up" "U3023" "U3056" NA 20.99045 3.04406757238311 418.5587 6.03681714293711
"2851" "Up" "F4" "70U4012A" 3 "F4Up" "U3023" "U3056" NA 21.3956 3.06318529341106 413.03 6.02352022954811
"2861" "Up" "F4" "70U4012B" 1 "F4Up" "U3023" "U3056" NA 18.24245 2.90375129580148 432.8352 6.07035705509386
"2871" "Up" "F4" "70U4012B" 2 "F4Up" "U3023" "U3056" NA 25.2126 3.22734386955903 535.834 6.28382441161085
"2881" "Up" "F4" "70U4012B" 3 "F4Up" "U3023" "U3056" NA 21.3072 3.05904504376574 448.5699 6.10606452219787
"2891" "Up" "F4" "70U4013A" 1 "F4Up" "U3024B" "U3027" NA 21.622 3.07371131487058 376.752 5.93158714605257
"2901" "Up" "F4" "70U4013A" 2 "F4Up" "U3024B" "U3027" NA 24.804 3.21100493048763 428.676 6.06070138883177
"2911" "Up" "F4" "70U4013A" 3 "F4Up" "U3024B" "U3027" NA 29.32305 3.37837389616489 528.9216 6.27084021671619
"2921" "Up" "F4" "70U4014A" 1 "F4Up" "U3024B" "U3031B" NA 22.87205 3.12991564109667 479.6808 6.17312088269136
"2931" "Up" "F4" "70U4014A" 2 "F4Up" "U3024B" "U3031B" NA 19.0281 2.9459168339693 442.464 6.09235910520621
"2941" "Up" "F4" "70U4014A" 3 "F4Up" "U3024B" "U3031B" NA 16.401 2.79734230858097 353.7632 5.86862776274891
"2951" "Up" "F4" "70U4015A" 1 "F4Up" "U3024B" "U3033" NA 23.36725 3.15133546939749 532.608 6.27778569392042
"2961" "Up" "F4" "70U4015A" 2 "F4Up" "U3024B" "U3033" NA 25.2456 3.22865188311104 566.1525 6.33886347654117
"2971" "Up" "F4" "70U4015A" 3 "F4Up" "U3024B" "U3033" NA 25.2015 3.22690351655543 587.565 6.37598687819622
"2981" "Up" "F4" "70U4016A" 1 "F4Up" "U3024B" "U3038B" NA 20.14265 3.00283945758203 381.9702 5.9453425950924
"2991" "Up" "F4" "70U4016A" 2 "F4Up" "U3024B" "U3038B" NA 18.688 2.92788160664582 408.791 6.01320402299157
"3001" "Up" "F4" "70U4016A" 3 "F4Up" "U3024B" "U3038B" NA 27.42025 3.31128179152514 545.2013 6.30115508426561
"3011" "Up" "F4" "70U4017A" 1 "F4Up" "U3027" "U3023" NA 17.554 2.86528184416993 413.6 6.02489932319422
"3021" "Up" "F4" "70U4017A" 2 "F4Up" "U3027" "U3023" NA 23.2404 3.14589214353955 525.624 6.26458612822838
"3031" "Up" "F4" "70U4017A" 3 "F4Up" "U3027" "U3023" NA 21.8416 3.08381640826658 424.8192 6.05166366664645
"3041" "Up" "F4" "70U4018A" 1 "F4Up" "U3027" "U3032" NA 24.14895 3.1842409008925 590.1661 6.38040402270265
"3051" "Up" "F4" "70U4018A" 2 "F4Up" "U3027" "U3032" NA 27.36475 3.3092556887968 547.7884 6.30588908099323
"3061" "Up" "F4" "70U4018A" 3 "F4Up" "U3027" "U3032" NA 21.36555 3.06177981180232 443.7186 6.0951905777226
"3071" "Up" "F4" "70U4019A" 1 "F4Up" "U3027" "U3035" NA 24.2022 3.18644353812157 593.3696 6.38581747634556
"3081" "Up" "F4" "70U4019A" 2 "F4Up" "U3027" "U3035" NA 21.2256 3.0552080003491 501.984 6.21856824667383
"3091" "Up" "F4" "70U4019A" 3 "F4Up" "U3027" "U3035" NA 21.9924 3.09069693912969 523.0344 6.25964723628047
"3101" "Up" "F4" "70U4019B" 1 "F4Up" "U3027" "U3035" NA 17.3394 2.85298136867761 372.9858 5.92154034921405
"3111" "Up" "F4" "70U4019B" 2 "F4Up" "U3027" "U3035" NA 23.66925 3.16417673734582 429.343 6.06225613327067
"3121" "Up" "F4" "70U4019B" 3 "F4Up" "U3027" "U3035" NA 23.9514 3.17602677726331 441.4495 6.09006363071585
"3131" "Up" "F4" "70U4020A" 1 "F4Up" "U3027" "U3060B" NA 22.0794 3.09464504712663 439.756 6.08622002764056
"3141" "Up" "F4" "70U4020A" 2 "F4Up" "U3027" "U3060B" NA 20.14265 3.00283945758203 373.6862 5.92341640779246
"3151" "Up" "F4" "70U4020A" 3 "F4Up" "U3027" "U3060B" NA 24.14895 3.1842409008925 490.256 6.19492770365531
"3161" "Up" "F4" "70U4020B" 1 "F4Up" "U3027" "U3060B" NA 21.4977 3.06794595266701 371.8116 5.91838727437031
"3171" "Up" "F4" "70U4020B" 2 "F4Up" "U3027" "U3060B" NA 23.5733 3.16011471563313 475.203 6.16374208115982
"3181" "Up" "F4" "70U4020B" 3 "F4Up" "U3027" "U3060B" NA 27.13845 3.30095154150094 489.7761 6.19394834790083
"3191" "Up" "F4" "70U4021A" 1 "F4Up" "U3028B" "U3023" NA 26.28375 3.26895087750051 485.53 6.18524107778938
"3201" "Up" "F4" "70U4021A" 2 "F4Up" "U3028B" "U3023" NA 23.1952 3.1439453607145 354.9861 5.87207863377926
"3211" "Up" "F4" "70U4021A" 3 "F4Up" "U3028B" "U3023" NA 25.818 3.25107192308452 450.4976 6.11035274962022
"3221" "Up" "F4" "70U4022B" 1 "F4Up" "U3028B" "U3031B" NA 24.6507 3.20480529765142 641.334 6.46355038205804
"3231" "Up" "F4" "70U4022B" 2 "F4Up" "U3028B" "U3031B" NA 22.65 3.12015985192904 485.268 6.18470131564244
"3241" "Up" "F4" "70U4022B" 3 "F4Up" "U3028B" "U3031B" NA 24.8708 3.21369442456776 461.7625 6.13505068963876
"3251" "Up" "F4" "70U4023A" 1 "F4Up" "U3028B" "U3063B" NA 24.6123 3.20324631797997 495.7974 6.20616737553732
"3261" "Up" "F4" "70U4023A" 2 "F4Up" "U3028B" "U3063B" NA 22.0886 3.09506163832991 378.0574 5.93504603594311
"3271" "Up" "F4" "70U4023A" 3 "F4Up" "U3028B" "U3063B" NA 20.4387 3.01743016253011 375.1044 5.92720438722432
"3281" "Up" "F4" "70U4024A" 1 "F4Up" "U3028B" "U3008B" NA 24.84665 3.21272293460199 475.2272 6.16379300546758
"3291" "Up" "F4" "70U4024A" 2 "F4Up" "U3028B" "U3008B" NA 22.7553 3.12479808529732 495.684 6.20593862691835
"3301" "Up" "F4" "70U4024A" 3 "F4Up" "U3028B" "U3008B" NA 20.808 3.03533752814635 419.0193 6.03791698091382
"3311" "Up" "F4" "70U4024B" 1 "F4Up" "U3028B" "U3064" NA 24.4834 3.19799533688885 495.514 6.20559560765949
"3321" "Up" "F4" "70U4024B" 2 "F4Up" "U3028B" "U3064" NA 19.3515 2.96276993585116 473.259 6.15964280734125
"3331" "Up" "F4" "70U4024B" 3 "F4Up" "U3028B" "U3064" NA 15.7619 2.75759563553879 349.77 5.85727579561331
"3341" "Up" "F4" "70U4025A" 1 "F4Up" "U3031B" "U3027" NA 20.75045 3.03256793318854 469.9599 6.15264737191528
"3351" "Up" "F4" "70U4025A" 2 "F4Up" "U3031B" "U3027" NA 20.4966 3.02025901873059 516.5496 6.24717131492675
"3361" "Up" "F4" "70U4025A" 3 "F4Up" "U3031B" "U3027" NA 16.09725 2.77864844994775 355.4971 5.87351709168541
"3371" "Up" "F4" "70U4026B" 1 "F4Up" "U3031B" "U3038B" NA 20.31755 3.01148504457489 537.9297 6.28772788247885
"3381" "Up" "F4" "70U4026B" 2 "F4Up" "U3031B" "U3038B" NA 21.7905 3.08147409499891 402.62 5.99799318907068
"3391" "Up" "F4" "70U4026B" 3 "F4Up" "U3031B" "U3038B" NA 24.738 3.20834052295282 444.351 6.09661479066018
"3401" "Up" "F4" "70U4027A" 1 "F4Up" "U3031B" "U3054" NA 10.79265 2.37886534689157 386.3008 5.95661634059942
"3411" "Up" "F4" "70U4027A" 2 "F4Up" "U3031B" "U3054" NA 19.6704 2.97911496773055 448.2492 6.1053493277653
"3421" "Up" "F4" "70U4027A" 3 "F4Up" "U3031B" "U3054" NA 19.6704 2.97911496773055 410.172 6.01657658392284
"3431" "Up" "F4" "70U4027B" 1 "F4Up" "U3031B" "U3054" NA 12.4927 2.52514447371383 392.018 5.97130775710359
"3441" "Up" "F4" "70U4027B" 2 "F4Up" "U3031B" "U3054" NA 15.44405 2.73722381589999 444.7817 6.09758360000368
"3451" "Up" "F4" "70U4027B" 3 "F4Up" "U3031B" "U3054" NA 19.7784 2.98459043313515 456.025 6.12254763257298
"3461" "Up" "F4" "70U4028A" 1 "F4Up" "U3031B" "U3008B" NA 19.4106 2.96581930860424 366.135 5.90300211785104
"3471" "Up" "F4" "70U4028A" 2 "F4Up" "U3031B" "U3008B" NA 18.819 2.93486699778272 372.2138 5.91946842036123
"3481" "Up" "F4" "70U4028A" 3 "F4Up" "U3031B" "U3008B" NA 17.5158 2.86310333074197 355.1918 5.87265792526595
"3491" "Up" "F4" "70U4028B" 1 "F4Up" "U3031B" "U3008B" NA 12.0242 2.48692128571221 418.1296 6.03579143231674
"3501" "Up" "F4" "70U4028B" 2 "F4Up" "U3031B" "U3008B" NA 13.5903 2.60935630297459 543.6855 6.29837095467725
"3511" "Up" "F4" "70U4028B" 3 "F4Up" "U3031B" "U3008B" NA 12.28365 2.50826910982489 423.0226 6.04742560551504
"3521" "Up" "F4" "70U4030A" 1 "F4Up" "U3032" "U3001" NA 19.6272 2.97691635929635 400.9454 5.99382525843501
"3531" "Up" "F4" "70U4030A" 2 "F4Up" "U3032" "U3001" NA 23.2752 3.14738841603706 491.6392 6.19774511413856
"3541" "Up" "F4" "70U4030A" 3 "F4Up" "U3032" "U3001" NA 20.3628 3.01370970678464 475.5932 6.16456286698523
"3551" "Up" "F4" "70U4032A" 1 "F4Up" "U3032" "U3054" NA 20.9148 3.0404570423335 461.587 6.1346705518857
"3561" "Up" "F4" "70U4032A" 2 "F4Up" "U3032" "U3054" NA 25.245 3.22862811631088 502.0616 6.21872282132692
"3571" "Up" "F4" "70U4032A" 3 "F4Up" "U3032" "U3054" NA 23.1992 3.1441177953191 512.2374 6.23878818945192
"3581" "Up" "F4" "70U4033A" 1 "F4Up" "U3033" "U3023" NA 18.1815 2.90040459359654 387.8596 5.96064341846761
"3591" "Up" "F4" "70U4033A" 2 "F4Up" "U3033" "U3023" NA 19.1268 2.95109049293087 436.3658 6.07848088241865
"3601" "Up" "F4" "70U4033A" 3 "F4Up" "U3033" "U3023" NA 21.13375 3.05087128866904 484.3917 6.18289387693263
"3611" "Up" "F4" "70U4033B" 1 "F4Up" "U3033" "U3023" NA 18.3311 2.90859907096211 375.8468 5.92918161355238
"3621" "Up" "F4" "70U4033B" 2 "F4Up" "U3033" "U3023" NA 23.8193 3.17049617642566 360.5472 5.88762287741943
"3631" "Up" "F4" "70U4033B" 3 "F4Up" "U3033" "U3023" NA 23.00445 3.13568767547551 359.5116 5.88474644367808
"3641" "Up" "F4" "70U4034A" 1 "F4Up" "U3033" "U3028B" NA 21.54865 3.07031316957588 480.935 6.17573212583905
"3651" "Up" "F4" "70U4034A" 2 "F4Up" "U3033" "U3028B" NA 28.9311 3.36491714107888 588.032 6.37678136818652
