Generation 	Included 	Gener	Line	SEL	selected	line	dam	sire	plant	ident	Bloss	gad	gw	ghl	ghr	ubl	ubw	GA	UBA	lbl	lbw	INCLUDED 
1	1	F1	Ran	no	NA	Ran	51374	51500	a	Ran1_81	2	5.09	7.51	3.67	3.36	21.60	22.06	26.40	476.50	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51374	51500	a	Ran1_81	3	3.64	7.28	3.44	3.72	19.24	21.77	26.06	418.85	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51374	51500	b	Ran1_82	1	5.16	8.43	3.76	3.90	20.70	24.69	32.29	511.08	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51374	51500	b	Ran1_82	2	4.67	7.82	3.85	3.87	18.55	22.95	30.19	425.72	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51374	51500	b	Ran1_82	3	4.80	7.62	3.52	3.74	20.29	23.45	27.66	475.80	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	a	Ran1_83	1	3.02	6.81	3.21	2.97	13.71	16.82	21.04	230.60	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	a	Ran1_83	2	3.32	6.71	2.71	2.87	14.71	15.97	18.72	234.92	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	a	Ran1_83	3	4.61	7.68	3.64	3.39	17.76	21.23	27.00	377.04	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	b	Ran1_84	1	3.67	7.92	3.57	3.33	17.59	21.46	27.32	377.48	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	b	Ran1_84	2	4.88	8.74	4.37	4.22	22.76	25.67	37.54	584.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51389	51483	b	Ran1_84	3	3.80	7.96	3.62	3.50	20.09	22.55	28.34	453.03	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	a	Ran1_85	1	3.60	7.61	3.95	3.86	20.37	24.97	29.72	508.64	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	a	Ran1_85	2	4.79	7.79	3.86	3.47	18.47	23.29	28.55	430.17	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	a	Ran1_85	3	5.74	8.15	3.81	4.01	19.19	25.40	31.87	487.43	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	b	Ran1_86	1	4.51	6.95	2.66	2.54	18.23	20.58	18.07	375.17	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	b	Ran1_86	2	3.89	7.24	3.73	3.28	21.03	22.63	25.38	475.91	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51415	51587	b	Ran1_86	3	5.17	7.43	3.79	3.88	20.44	25.62	28.49	523.67	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	a	Ran1_87	1	5.27	7.87	3.73	3.65	18.69	25.88	29.04	483.70	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	a	Ran1_87	2	5.00	6.73	2.92	3.09	20.31	23.53	20.22	477.89	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	a	Ran1_87	3	4.56	6.37	2.69	2.52	18.21	20.34	16.59	370.39	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	b	Ran1_88	1	4.96	7.64	3.43	3.12	18.90	25.28	25.02	477.79	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	b	Ran1_88	2	4.52	7.30	3.52	3.60	15.89	21.18	25.99	336.55	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	b	Ran1_88	3	3.96	7.94	3.82	3.71	18.30	25.55	29.89	467.57	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	c	Ran1_89	1	5.67	8.12	3.60	3.92	19.63	28.06	30.53	550.82	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	c	Ran1_89	2	5.44	8.12	4.00	3.71	19.99	25.22	31.30	504.15	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51416	51130	c	Ran1_89	3	4.92	7.27	3.36	3.38	18.51	22.65	24.50	419.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	a	Ran1_90	1	5.13	8.17	4.15	3.99	21.88	28.07	33.25	614.17	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	a	Ran1_90	2	5.15	6.75	2.87	3.28	21.40	24.97	20.76	534.36	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	a	Ran1_90	3	5.76	7.25	3.62	3.35	19.11	24.15	25.27	461.51	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	b	Ran1_91	1	4.85	8.42	3.75	3.90	19.15	27.94	32.21	535.05	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	b	Ran1_91	2	3.15	8.00	3.97	3.83	17.68	23.97	31.20	423.79	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	b	Ran1_91	3	3.73	7.85	3.66	3.72	17.98	24.29	28.97	436.73	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	c	Ran1_92	1	5.73	7.77	3.62	3.57	20.33	28.88	27.93	587.13	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	c	Ran1_92	2	5.98	8.73	4.09	4.01	21.68	29.98	35.36	649.97	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51419	51336	c	Ran1_92	3	4.97	8.24	3.71	3.56	17.89	26.47	29.95	473.55	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	a	Ran1_93	1	5.92	8.47	4.07	3.56	20.61	24.33	32.31	501.44	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	a	Ran1_93	2	5.02	8.25	3.68	3.85	18.10	24.99	31.06	452.32	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	a	Ran1_93	3	5.27	9.08	4.14	3.94	19.18	23.42	36.68	449.20	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	b	Ran1_94	1	3.60	8.03	3.21	3.55	18.15	22.96	27.14	416.72	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	b	Ran1_94	2	4.56	6.56	3.03	2.86	18.57	24.20	19.32	449.39	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	b	Ran1_94	3	4.11	7.98	3.85	4.00	18.39	24.78	31.32	455.70	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	c	Ran1_95	1	5.19	8.11	3.55	3.56	22.37	27.82	28.83	622.33	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	c	Ran1_95	2	5.47	8.71	3.60	3.81	19.85	24.60	32.27	488.31	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51426	51090	c	Ran1_95	3	4.23	7.48	4.02	4.27	19.46	24.72	31.00	481.05	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	a	Ran1_96	1	5.54	7.80	3.19	3.18	18.69	23.03	24.84	430.43	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	a	Ran1_96	2	3.74	6.22	2.72	2.58	13.85	18.48	16.48	255.95	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	a	Ran1_96	3	4.82	6.67	3.32	3.02	15.93	19.70	21.14	313.82	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	b	Ran1_97	1	4.10	7.47	3.31	3.39	17.63	21.55	25.02	379.93	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	b	Ran1_97	2	5.05	8.21	3.65	4.18	20.98	23.11	32.14	484.85	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51428	51214	b	Ran1_97	3	4.14	7.07	3.34	3.46	17.42	20.13	24.04	350.66	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	a	Ran1_98	1	5.60	7.87	4.19	3.96	19.32	24.38	32.07	471.02	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	a	Ran1_98	2	4.91	7.41	2.88	3.44	17.57	22.28	23.42	391.46	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	a	Ran1_98	3	5.51	7.67	3.77	3.87	19.89	26.80	29.30	533.05	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	b	Ran1_99	1	5.15	7.33	3.11	3.31	16.89	19.24	23.53	324.96	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	b	Ran1_99	2	4.51	7.96	3.84	3.78	17.94	23.29	30.33	417.82	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51429	51219	b	Ran1_99	3	5.45	8.17	4.31	3.81	16.30	21.68	33.17	353.38	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	a	Ran1_100	1	4.79	7.68	3.40	3.43	18.15	21.83	26.23	396.21	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	a	Ran1_100	2	4.32	7.07	2.99	3.11	19.67	22.77	21.56	447.89	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	a	Ran1_100	3	4.67	8.91	4.59	4.34	20.65	25.84	39.78	533.60	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	b	Ran1_101	1	5.44	8.09	3.85	4.00	20.58	26.30	31.75	541.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	b	Ran1_101	2	4.37	7.93	3.75	4.02	18.04	24.07	30.81	434.22	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51432	51540	b	Ran1_101	3	3.36	7.01	3.51	3.28	17.09	20.81	23.80	355.64	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	a	Ran1_102	1	4.32	7.54	3.66	3.38	19.33	21.88	26.54	422.94	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	a	Ran1_102	2	4.79	7.43	3.84	3.72	17.86	23.48	28.09	419.35	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	a	Ran1_102	3	6.01	8.56	4.35	4.29	18.07	28.17	36.98	509.03	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	b	Ran1_103	1	4.46	7.71	3.64	4.02	18.32	21.33	29.53	390.77	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	b	Ran1_103	2	4.39	7.01	3.23	3.41	17.16	20.03	23.27	343.71	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	b	Ran1_103	3	5.48	7.27	2.62	3.35	20.14	24.86	21.70	500.68	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	c	Ran1_104	1	4.54	7.24	3.89	3.62	18.09	21.13	27.19	382.24	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	c	Ran1_104	2	5.03	6.04	3.35	3.12	17.17	18.04	19.54	309.75	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51433	51217	c	Ran1_104	3	4.44	7.28	3.42	3.92	17.80	21.01	26.72	373.98	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	a	Ran1_105	1	4.66	8.06	3.50	3.72	16.24	21.30	29.10	345.91	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	a	Ran1_105	2	5.08	9.06	3.78	3.83	17.09	23.59	34.47	403.15	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	a	Ran1_105	3	5.40	7.87	3.81	3.46	18.40	22.23	28.61	409.03	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	b	Ran1_106	1	5.51	8.39	3.72	3.08	19.57	23.22	28.53	454.42	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	b	Ran1_106	2	5.54	7.89	3.67	3.99	21.58	26.99	30.22	582.44	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51435	51581	b	Ran1_106	3	5.56	7.86	3.71	3.59	20.09	24.69	28.69	496.02	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	a	Ran1_107	1	5.68	7.59	3.37	3.39	18.90	23.83	25.65	450.39	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	a	Ran1_107	2	3.62	6.59	2.70	2.99	16.69	21.73	18.75	362.67	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	a	Ran1_107	3	4.36	7.61	3.55	3.58	19.02	24.08	27.13	458.00	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	b	Ran1_108	1	5.80	7.50	3.38	3.41	19.78	26.85	25.46	531.09	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	b	Ran1_108	2	5.26	7.15	3.43	3.56	17.79	23.40	24.99	416.29	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51438	51373	b	Ran1_108	3	5.30	7.31	3.29	3.07	17.58	20.72	23.25	364.26	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	a	Ran1_109	1	4.64	5.73	2.95	1.96	18.80	19.77	14.07	371.68	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	a	Ran1_109	2	4.13	7.67	3.25	3.43	18.52	23.84	25.62	441.52	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	a	Ran1_109	3	4.93	7.45	3.27	3.29	18.36	24.83	24.44	455.88	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	b	Ran1_110	1	4.29	6.44	2.43	2.21	16.91	19.17	14.94	324.16	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	b	Ran1_110	2	5.67	7.62	3.32	3.29	20.13	23.11	25.18	465.20	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51464	51099	b	Ran1_110	3	4.33	8.54	4.11	3.67	18.68	23.52	33.22	439.35	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	a	Ran1_111	1	4.29	7.45	3.06	3.17	19.93	23.61	23.21	470.55	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	a	Ran1_111	2	5.01	6.58	3.32	2.68	17.72	19.54	19.74	346.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	a	Ran1_111	3	4.44	7.67	3.65	3.63	16.40	21.57	27.92	353.75	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	b	Ran1_112	1	4.67	8.33	4.24	3.98	18.73	24.50	34.24	458.89	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	b	Ran1_112	2	5.37	7.92	3.65	3.78	19.41	26.22	29.42	508.93	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51465	51520	b	Ran1_112	3	5.73	7.90	3.98	3.90	17.10	24.13	31.13	412.62	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	a	Ran1_113	1	5.28	8.03	3.79	3.33	19.88	26.17	28.59	520.26	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	a	Ran1_113	2	4.30	7.43	3.26	3.17	19.62	22.80	23.89	447.34	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	a	Ran1_113	3	4.76	8.22	3.80	3.70	20.89	24.42	30.83	510.13	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	b	Ran1_114	1	3.60	7.44	3.23	3.16	16.89	22.61	23.77	381.88	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	b	Ran1_114	2	5.69	8.69	3.85	4.04	18.89	24.42	34.28	461.29	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51467	51191	b	Ran1_114	3	5.50	7.95	3.62	3.33	18.71	25.62	27.63	479.35	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	a	Ran1_115	1	5.23	7.39	3.02	3.18	18.50	20.90	22.91	386.65	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	a	Ran1_115	2	4.58	6.97	3.79	3.72	19.42	23.99	26.17	465.89	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	a	Ran1_115	3	5.39	7.73	3.40	3.85	19.60	23.42	28.02	459.03	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	b	Ran1_116	1	4.95	7.70	3.75	3.67	19.39	23.43	28.57	454.31	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	b	Ran1_116	2	5.59	8.12	3.62	3.72	19.14	25.91	29.80	495.92	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51472	51001	b	Ran1_116	3	5.87	7.86	3.72	3.70	20.29	23.69	29.16	480.67	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	a	Ran1_117	1	6.09	9.52	4.03	4.21	22.07	30.30	39.22	668.72	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	a	Ran1_117	2	3.24	6.08	3.01	2.80	15.31	19.89	17.66	304.52	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	a	Ran1_117	3	3.72	6.88	3.37	3.31	15.99	19.68	22.98	314.68	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	b	Ran1_118	1	5.35	8.84	3.99	3.97	19.54	26.20	35.18	511.95	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	b	Ran1_118	2	4.57	8.16	3.91	4.03	19.15	24.79	32.40	474.73	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51482	51569	b	Ran1_118	3	4.73	7.49	2.94	2.04	21.50	24.41	18.65	524.82	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51485	51183	b	Ran1_119	1	4.39	7.90	3.60	3.27	16.85	20.40	27.14	343.74	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51485	51183	b	Ran1_119	2	3.87	7.12	3.60	3.40	15.65	20.08	24.92	314.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51485	51183	b	Ran1_119	3	3.81	6.68	3.39	3.16	13.77	17.27	21.88	237.81	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	a	Ran1_120	1	3.88	7.82	4.49	4.06	18.56	23.48	33.43	435.79	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	a	Ran1_120	2	5.66	8.56	4.62	3.97	21.56	26.55	36.77	572.42	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	a	Ran1_120	3	4.68	7.67	3.51	3.88	18.77	22.86	28.34	429.08	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	b	Ran1_121	1	3.78	8.10	4.10	3.88	18.71	23.33	32.32	436.50	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	b	Ran1_121	2	3.99	7.91	3.87	4.15	19.51	24.99	31.72	487.55	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51500	51049	b	Ran1_121	3	6.13	7.58	3.45	3.74	20.60	26.88	27.25	553.73	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	a	Ran1_122	1	5.15	7.89	4.04	3.48	19.23	25.41	29.67	488.63	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	a	Ran1_122	2	5.66	9.18	3.62	4.20	21.14	28.61	35.89	604.82	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	a	Ran1_122	3	4.22	7.62	2.84	2.88	18.16	22.59	21.79	410.23	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	b	Ran1_123	1	3.97	7.60	3.39	3.40	19.86	26.23	25.80	520.93	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	b	Ran1_123	2	4.53	7.54	3.55	3.42	18.83	22.78	26.28	428.95	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51518	51402	b	Ran1_123	3	4.74	6.82	3.37	3.24	19.54	24.35	22.54	475.80	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	a	Ran1_124	1	4.42	8.06	3.23	3.87	17.66	22.93	28.61	404.94	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	a	Ran1_124	2	4.30	7.20	3.09	3.33	16.97	18.95	23.11	321.58	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	a	Ran1_124	3	4.39	7.28	3.71	3.39	18.26	20.92	25.84	382.00	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	b	Ran1_125	1	4.85	7.23	3.57	3.73	19.67	21.74	26.39	427.63	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	b	Ran1_125	2	5.33	7.25	3.42	3.42	21.22	24.24	24.80	514.37	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51523	51374	b	Ran1_125	3	2.76	6.35	2.72	3.19	14.08	17.40	18.76	244.99	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	a	Ran1_126	1	4.41	8.20	3.50	3.86	20.90	25.88	30.18	540.89	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	a	Ran1_126	2	4.40	7.79	3.68	3.78	21.65	25.20	29.06	545.58	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	b	Ran1_127	1	3.93	6.52	3.07	3.58	17.84	21.11	21.68	376.60	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	b	Ran1_127	2	5.45	7.65	3.44	3.56	18.67	24.57	26.78	458.72	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	b	Ran1_127	3	5.24	7.90	4.14	3.97	22.82	26.69	32.03	609.07	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	c	Ran1_128	1	4.99	6.81	3.40	2.91	21.11	21.96	21.49	463.58	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	c	Ran1_128	2	5.04	7.74	4.29	3.97	21.59	26.46	31.97	571.27	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51526	51433	c	Ran1_128	3	4.25	7.71	3.75	3.78	17.48	22.19	29.03	387.88	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	a	Ran1_129	1	5.03	7.44	3.66	3.66	20.51	24.29	27.23	498.19	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	a	Ran1_129	2	4.81	7.86	3.70	3.56	18.94	25.08	28.53	475.02	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	a	Ran1_129	3	5.05	8.42	4.06	4.14	20.66	27.79	34.52	574.14	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	b	Ran1_130	1	3.80	6.97	3.47	3.40	21.17	22.97	23.94	486.27	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	b	Ran1_130	2	4.87	8.59	4.21	4.11	18.39	24.13	35.73	443.75	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51529	51096	b	Ran1_130	3	4.54	7.95	3.72	3.53	20.94	24.47	28.82	512.40	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	a	Ran1_131	1	4.75	7.57	3.58	3.32	20.41	22.35	26.12	456.16	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	a	Ran1_131	2	3.68	7.30	3.28	3.39	16.08	20.60	24.35	331.25	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	a	Ran1_131	3	5.87	7.60	3.90	3.48	19.78	24.51	28.04	484.81	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	b	Ran1_132	1	2.72	7.22	3.22	3.49	17.69	21.35	24.22	377.68	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	b	Ran1_132	2	3.87	6.83	2.99	3.29	17.16	19.14	21.45	328.44	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51531	51184	b	Ran1_132	3	4.94	8.28	3.35	3.85	19.48	26.48	29.81	515.83	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	a	Ran1_133	1	3.97	7.64	3.64	3.88	15.27	23.92	28.73	365.26	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	a	Ran1_133	2	5.09	7.10	2.83	3.21	18.10	22.80	21.44	412.68	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	a	Ran1_133	3	5.17	7.61	3.44	3.62	20.16	25.46	26.86	513.27	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	b	Ran1_134	1	4.66	6.88	3.27	3.41	15.65	21.30	22.98	333.35	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	b	Ran1_134	2	4.94	8.08	3.87	3.71	19.15	22.09	30.62	423.02	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51571	51279	b	Ran1_134	3	3.77	7.47	3.20	3.26	17.24	21.03	24.13	362.56	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	a	Ran1_135	1	4.10	7.53	3.39	3.61	17.39	22.40	26.36	389.54	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	a	Ran1_135	2	4.94	7.42	3.61	3.80	17.14	21.89	27.49	375.19	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	a	Ran1_135	3	4.51	7.05	3.65	3.70	18.08	20.74	25.91	374.98	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	b	Ran1_136	1	5.79	8.87	3.90	4.23	18.77	23.89	36.06	448.42	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	b	Ran1_136	2	4.96	8.27	3.87	3.99	19.01	22.41	32.50	426.01	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51572	51580	b	Ran1_136	3	4.23	7.88	3.69	3.61	16.72	19.77	28.76	330.55	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	a	Ran1_137	1	5.60	7.63	3.55	3.48	21.67	26.00	26.82	563.42	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	a	Ran1_137	2	5.37	7.67	3.22	3.52	21.10	24.67	25.85	520.54	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	a	Ran1_137	3	5.59	8.44	3.93	3.58	21.72	27.61	31.69	599.69	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	b	Ran1_138	1	5.71	8.37	3.84	3.97	19.37	25.83	32.68	500.33	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	b	Ran1_138	2	5.57	7.76	3.76	3.44	17.57	25.40	27.94	446.28	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51578	51338	b	Ran1_138	3	5.12	6.84	2.93	3.40	20.17	23.55	21.65	475.00	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	a	Ran1_139	1	3.99	8.50	3.58	3.61	17.73	23.07	30.56	409.03	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	a	Ran1_139	2	5.78	8.04	3.43	3.65	18.35	23.40	28.46	429.39	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	a	Ran1_139	3	5.40	8.10	3.90	4.36	19.75	24.94	33.45	492.57	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	b	Ran1_140	1	5.75	8.80	4.28	3.77	20.24	25.14	35.42	508.83	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	b	Ran1_140	2	5.41	7.56	3.28	3.06	21.95	26.81	23.97	588.48	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51585	51085	b	Ran1_140	3	4.84	7.52	3.28	3.26	17.80	23.97	24.59	426.67	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51595	51553	a	Ran1_141	1	4.88	8.13	3.51	3.89	18.50	23.00	30.08	425.50	NA	NA	0
1	1	F1	Ran	no	NA	Ran	51595	51553	a	Ran1_141	2	5.70	8.69	4.48	4.16	20.96	27.92	37.54	585.20	NA	NA	0
