ind	Line	Gener	block	dam	sire	bloss	malefl	gad	Gwtot	GHl	GHr	UBL	UBW	GA	UBA	lbl	lbw	selected	select_rand	SEL
70P22021	Down	F2	NA	P21024	P21039	1	1	2.88	6.32	2.55	2.85	17.49	18.71	17.06	327.24	NA	NA	0	NA	no
70P22021	Down	F2	NA	P21024	P21039	2	1	3.41	6.56	1.71	2.31	16.21	17.56	13.19	284.65	NA	NA	0	NA	no
70P22021	Down	F2	NA	P21024	P21039	3	2	2.89	6.98	2.78	2.85	18.50	19.99	19.65	369.82	NA	NA	0	NA	no
70P22022	Down	F2	NA	P21024	P21035	1	2	3.14	7.22	2.79	2.84	20.72	23.01	20.32	476.77	NA	NA	0	NA	no
70P22022	Down	F2	NA	P21024	P21035	2	2	2.76	6.64	2.68	3.01	21.91	24.08	18.89	527.59	NA	NA	0	NA	no
70P22022	Down	F2	NA	P21024	P21035	3	1	2.40	5.76	2.38	2.23	18.07	17.66	13.28	319.12	NA	NA	0	NA	no
70P22023	Down	F2	NA	P21048	P21054	1	2	3.60	5.35	2.31	2.63	18.77	18.74	13.21	351.75	NA	NA	1	NA	DtF3
70P22023	Down	F2	NA	P21048	P21054	2	1	3.38	6.13	2.46	2.47	19.29	18.34	15.11	353.78	NA	NA	1	NA	DtF3
70P22023	Down	F2	NA	P21048	P21054	3	2	2.66	5.22	2.36	2.47	17.28	18.06	12.61	312.08	NA	NA	1	NA	DtF3
70P22024	Down	F2	NA	P21020	P21052	1	1	3.53	6.41	2.33	2.56	17.73	18.30	15.67	324.46	NA	NA	0	NA	no
70P22024	Down	F2	NA	P21020	P21052	2	2	3.46	6.08	2.71	2.68	18.79	19.58	16.39	367.91	NA	NA	0	NA	no
70P22024	Down	F2	NA	P21020	P21052	3	1	3.82	5.66	2.56	2.77	18.59	19.08	15.08	354.70	NA	NA	0	NA	no
70P22025	Down	F2	NA	P21030	P21061	1	2	2.76	6.08	2.55	2.60	18.53	21.02	15.66	389.50	NA	NA	0	NA	no
70P22025	Down	F2	NA	P21030	P21061	2	2	3.18	6.50	2.68	2.60	18.91	21.67	17.16	409.78	NA	NA	0	NA	no
70P22025	Down	F2	NA	P21030	P21061	3	1	2.53	6.81	2.80	2.84	23.26	24.83	19.20	577.55	NA	NA	0	NA	no
70P22026A	Down	F2	NA	P21039	P21030	1	1	3.66	6.83	2.53	2.67	18.76	21.39	17.76	401.28	NA	NA	0	NA	no
70P22026A	Down	F2	NA	P21039	P21030	2	2	3.19	5.65	2.16	2.28	16.71	17.69	12.54	295.60	NA	NA	0	NA	no
70P22026A	Down	F2	NA	P21039	P21030	3	2	3.50	6.89	2.48	2.58	17.78	19.70	17.43	350.27	NA	NA	0	NA	no
70P22026B	Down	F2	NA	P21039	P21030	1	2	3.33	6.36	2.82	2.90	20.45	23.06	18.19	471.58	NA	NA	0	NA	no
70P22026B	Down	F2	NA	P21039	P21030	2	1	3.49	6.05	2.67	2.55	19.51	21.76	15.79	424.54	NA	NA	0	NA	no
70P22026B	Down	F2	NA	P21039	P21030	3	1	3.30	5.93	2.84	2.67	20.76	21.03	16.34	436.58	NA	NA	0	NA	no
70P22028	Down	F2	NA	P21051	P21010	1	2	2.43	5.92	2.65	2.91	19.05	18.43	16.46	351.09	NA	NA	0	NA	no
70P22028	Down	F2	NA	P21051	P21010	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22028	Down	F2	NA	P21051	P21010	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22029	Down	F2	NA	P21048	P21051	1	1	3.35	6.69	2.60	2.67	20.60	23.13	17.63	476.48	NA	NA	0	NA	no
70P22029	Down	F2	NA	P21048	P21051	2	2	3.06	6.70	2.14	2.51	18.21	20.16	15.58	367.11	NA	NA	0	NA	no
70P22029	Down	F2	NA	P21048	P21051	3	2	3.67	6.56	2.73	2.62	18.52	19.22	17.55	355.95	NA	NA	0	NA	no
70P22030	Down	F2	NA	P21030	P21054	1	1	3.57	6.74	2.51	2.77	18.54	17.68	17.79	327.79	NA	NA	2	NA	no
70P22030	Down	F2	NA	P21030	P21054	2	1	3.29	5.00	2.22	2.17	18.17	18.25	10.98	331.60	NA	NA	2	NA	no
70P22030	Down	F2	NA	P21030	P21054	3	2	3.53	6.11	2.28	2.13	19.53	19.21	13.47	375.17	NA	NA	2	NA	no
70P22031	Down	F2	NA	P21051	P21017	1	1	3.46	6.89	2.58	2.31	18.55	19.68	16.85	365.06	NA	NA	0	NA	no
70P22031	Down	F2	NA	P21051	P21017	2	1	3.29	6.07	2.37	2.55	16.82	19.58	14.93	329.34	NA	NA	0	NA	no
70P22031	Down	F2	NA	P21051	P21017	3	1	3.03	5.98	2.29	2.47	18.31	20.29	14.23	371.51	NA	NA	0	NA	no
70P22032	Down	F2	NA	P21030	P21019	1	1	3.44	6.13	2.63	2.71	18.13	19.23	16.37	348.64	NA	NA	0	NA	no
70P22032	Down	F2	NA	P21030	P21019	2	2	3.68	5.60	2.51	2.72	18.85	19.40	14.64	365.69	NA	NA	0	NA	no
70P22032	Down	F2	NA	P21030	P21019	3	1	3.45	5.36	2.32	2.48	18.23	20.14	12.86	367.15	NA	NA	0	NA	no
70P22033	Down	F2	NA	P21035	P21038	1	2	4.07	6.96	2.41	2.57	22.29	21.48	17.33	478.79	NA	NA	0	NA	no
70P22033	Down	F2	NA	P21035	P21038	2	1	3.87	6.08	2.13	2.44	18.15	17.95	13.89	325.79	NA	NA	0	NA	no
70P22033	Down	F2	NA	P21035	P21038	3	1	3.48	6.03	2.66	2.48	20.90	19.90	15.50	415.91	NA	NA	0	NA	no
70P22034	Down	F2	NA	P21057	P21039	1	1	3.52	5.53	2.20	2.20	20.28	17.57	12.17	356.32	NA	NA	0	NA	no
70P22034	Down	F2	NA	P21057	P21039	2	1	2.92	6.40	2.41	2.37	18.35	19.57	15.30	359.11	NA	NA	0	NA	no
70P22034	Down	F2	NA	P21057	P21039	3	1	3.32	5.97	2.72	2.58	18.15	19.29	15.82	350.11	NA	NA	0	NA	no
70P22035	Down	F2	NA	P21061	P21024	1	1	2.01	6.81	2.82	2.69	18.74	20.90	18.76	391.67	NA	NA	1	NA	DtF3
70P22035	Down	F2	NA	P21061	P21024	2	1	2.49	5.39	2.06	2.52	19.92	19.79	12.34	394.22	NA	NA	1	NA	DtF3
70P22035	Down	F2	NA	P21061	P21024	3	2	3.11	4.58	1.62	2.03	16.31	17.00	8.36	277.27	NA	NA	1	NA	DtF3
70P22036	Down	F2	NA	P21044	P21019	1	1	3.99	6.32	2.11	2.25	16.17	16.28	13.78	263.25	NA	NA	0	NA	no
70P22036	Down	F2	NA	P21044	P21019	2	1	3.09	5.30	1.83	2.24	18.30	17.00	10.79	311.10	NA	NA	0	NA	no
70P22036	Down	F2	NA	P21044	P21019	3	1	3.79	7.14	2.51	2.90	17.65	19.82	19.31	349.82	NA	NA	0	NA	no
70P22037	Down	F2	NA	P21039	P21044	1	1	2.86	5.18	2.26	2.26	17.85	16.85	11.71	300.77	NA	NA	1	NA	DtF3
70P22037	Down	F2	NA	P21039	P21044	2	2	3.13	5.19	2.28	2.41	17.49	17.49	12.17	305.90	NA	NA	1	NA	DtF3
70P22037	Down	F2	NA	P21039	P21044	3	1	2.63	6.25	2.25	3.02	17.83	17.29	16.47	308.28	NA	NA	1	NA	DtF3
70P22038	Down	F2	NA	P21054	P21057	1	1	3.79	5.92	2.46	2.38	19.18	18.80	14.33	360.58	NA	NA	0	NA	no
70P22038	Down	F2	NA	P21054	P21057	2	1	3.08	6.22	2.40	2.54	18.02	19.34	15.36	348.51	NA	NA	0	NA	no
70P22038	Down	F2	NA	P21054	P21057	3	2	3.46	5.77	2.24	2.42	18.89	19.10	13.44	360.80	NA	NA	0	NA	no
70P22039	Down	F2	NA	P21044	P21010	1	1	3.34	5.90	2.77	2.67	21.76	18.21	16.05	396.25	NA	NA	0	NA	no
70P22039	Down	F2	NA	P21044	P21010	2	2	3.50	5.82	2.55	2.93	22.90	21.27	15.95	487.08	NA	NA	0	NA	no
70P22039	Down	F2	NA	P21044	P21010	3	1	3.35	5.90	2.64	2.86	23.30	19.23	16.23	448.06	NA	NA	0	NA	no
70P22040	Down	F2	NA	P21054	P21038	1	2	4.07	5.30	2.13	2.49	19.27	16.49	12.24	317.76	NA	NA	1	NA	DtF3
70P22040	Down	F2	NA	P21054	P21038	2	1	3.85	5.36	2.05	2.59	16.81	16.79	12.44	282.24	NA	NA	1	NA	DtF3
70P22040	Down	F2	NA	P21054	P21038	3	1	3.57	5.25	2.30	2.29	15.19	15.97	12.05	242.58	NA	NA	1	NA	DtF3
70P22041	Down	F2	NA	P21052	P21054	1	1	3.45	6.40	2.62	3.10	18.16	18.31	18.30	332.51	NA	NA	0	NA	no
70P22041	Down	F2	NA	P21052	P21054	2	1	3.78	6.80	2.79	3.16	20.76	21.19	20.23	439.90	NA	NA	0	NA	no
70P22041	Down	F2	NA	P21052	P21054	3	1	3.30	6.43	2.90	2.85	18.29	18.61	18.49	340.38	NA	NA	0	NA	no
70P22042	Down	F2	NA	P21052	P21024	1	1	3.11	6.60	2.84	2.83	19.68	21.53	18.71	423.71	NA	NA	0	NA	no
70P22042	Down	F2	NA	P21052	P21024	2	1	3.61	6.05	2.32	2.48	17.34	19.06	14.52	330.50	NA	NA	0	NA	no
70P22042	Down	F2	NA	P21052	P21024	3	2	3.46	6.53	2.73	2.89	19.08	20.77	18.35	396.29	NA	NA	0	NA	no
70P22043	Down	F2	NA	P21057	P21061	1	1	2.70	6.74	2.73	2.97	20.24	21.54	19.21	435.97	NA	NA	0	NA	no
70P22043	Down	F2	NA	P21057	P21061	2	1	2.94	6.13	2.73	2.86	20.78	22.67	17.13	471.08	NA	NA	0	NA	no
70P22043	Down	F2	NA	P21057	P21061	3	2	2.56	6.31	2.74	3.04	23.28	23.83	18.24	554.76	NA	NA	0	NA	no
70P22044	Down	F2	NA	P21024	P21030	1	1	2.67	6.18	2.74	1.87	18.58	19.34	14.24	359.34	NA	NA	0	NA	no
70P22044	Down	F2	NA	P21024	P21030	2	1	2.87	6.20	2.63	2.93	18.39	18.01	17.24	331.20	NA	NA	0	NA	no
70P22044	Down	F2	NA	P21024	P21030	3	1	2.64	5.79	2.42	2.54	17.56	18.28	14.36	321.00	NA	NA	0	NA	no
70P22045	Down	F2	NA	P21035	P21044	1	2	3.92	8.32	2.76	2.94	23.98	24.67	23.71	591.59	NA	NA	0	NA	no
70P22045	Down	F2	NA	P21035	P21044	2	2	3.70	6.38	2.22	2.46	20.44	20.94	14.93	428.01	NA	NA	0	NA	no
70P22045	Down	F2	NA	P21035	P21044	3	1	3.44	5.42	2.10	2.11	20.09	21.26	11.41	427.11	NA	NA	0	NA	no
70P22046	Down	F2	NA	P21020	P21038	1	2	3.33	6.13	2.43	2.63	23.58	22.12	15.51	521.59	NA	NA	1	NA	DtF3
70P22046	Down	F2	NA	P21020	P21038	2	1	2.95	4.71	1.71	1.88	17.12	14.52	8.45	248.58	NA	NA	1	NA	DtF3
70P22046	Down	F2	NA	P21020	P21038	3	2	2.96	6.09	2.30	2.68	22.61	20.20	15.16	456.72	NA	NA	1	NA	DtF3
70P22047	Down	F2	NA	P21057	P21051	1	1	2.82	5.76	2.12	2.54	18.95	19.81	13.42	375.40	NA	NA	0	NA	no
70P22047	Down	F2	NA	P21057	P21051	2	2	2.53	5.03	2.64	2.01	16.57	18.33	11.69	303.73	NA	NA	0	NA	no
70P22047	Down	F2	NA	P21057	P21051	3	2	2.77	6.57	2.59	2.67	19.71	22.91	17.28	451.56	NA	NA	0	NA	no
70P22048	Down	F2	NA	P21019	P21039	1	1	3.36	6.31	2.44	2.31	16.42	18.15	14.99	298.02	NA	NA	0	NA	no
70P22048	Down	F2	NA	P21019	P21039	2	1	3.17	7.15	2.73	2.61	18.26	19.99	19.09	365.02	NA	NA	0	NA	no
70P22048	Down	F2	NA	P21019	P21039	3	2	3.59	6.08	2.48	2.55	17.22	19.35	15.29	333.21	NA	NA	0	NA	no
70P22049	Down	F2	NA	P21054	P21010	1	1	3.51	6.86	2.05	2.31	17.66	17.42	14.95	307.64	NA	NA	0	NA	no
70P22049	Down	F2	NA	P21054	P21010	2	1	3.55	6.51	2.23	2.12	18.16	17.13	14.16	311.08	NA	NA	0	NA	no
70P22049	Down	F2	NA	P21054	P21010	3	1	3.59	6.12	2.22	2.43	16.54	16.23	14.23	268.44	NA	NA	0	NA	no
70P22050	Down	F2	NA	P21054	P21019	1	1	2.58	6.31	2.52	2.54	17.52	19.38	15.96	339.54	NA	NA	0	NA	no
70P22050	Down	F2	NA	P21054	P21019	2	1	3.17	5.72	2.37	2.36	18.39	20.77	13.53	381.96	NA	NA	0	NA	no
70P22050	Down	F2	NA	P21054	P21019	3	1	3.30	5.99	2.15	2.26	17.02	20.30	13.21	345.51	NA	NA	0	NA	no
70P22051	Down	F2	NA	P21061	P21035	1	1	2.22	6.43	2.52	2.21	19.92	20.79	15.21	414.14	NA	NA	1	NA	DtF3
70P22051	Down	F2	NA	P21061	P21035	2	1	2.39	6.05	2.11	2.63	19.93	20.79	14.34	414.34	NA	NA	1	NA	DtF3
70P22051	Down	F2	NA	P21061	P21035	3	2	2.62	5.22	2.12	2.21	23.26	22.82	11.30	530.79	NA	NA	1	NA	DtF3
70P22052A	Down	F2	NA	P21061	P21010	1	2	3.22	5.90	2.43	2.58	19.83	21.51	14.78	426.54	NA	NA	0	NA	no
70P22052A	Down	F2	NA	P21061	P21010	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22052A	Down	F2	NA	P21061	P21010	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22052B	Down	F2	NA	P21061	P21010	1	2	2.83	6.75	2.67	2.76	17.64	19.19	18.33	338.51	NA	NA	0	NA	no
70P22052B	Down	F2	NA	P21061	P21010	2	1	3.34	5.51	2.31	2.24	16.88	17.17	12.54	289.83	NA	NA	0	NA	no
70P22052B	Down	F2	NA	P21061	P21010	3	1	3.31	6.29	2.62	2.72	17.66	18.79	16.79	331.83	NA	NA	0	NA	no
70P22053	Down	F2	NA	P21061	P21039	1	1	3.01	6.76	2.66	2.59	20.55	21.34	17.75	438.54	NA	NA	0	NA	no
70P22053	Down	F2	NA	P21061	P21039	2	1	2.86	6.18	2.32	2.18	19.03	19.05	13.91	362.52	NA	NA	0	NA	no
70P22053	Down	F2	NA	P21061	P21039	3	2	2.57	4.98	2.22	2.59	19.59	20.74	11.98	406.30	NA	NA	0	NA	no
70P22054A	Down	F2	NA	P21035	P21054	1	2	3.27	6.08	2.43	2.40	19.84	20.71	14.68	410.89	NA	NA	0	NA	no
70P22054A	Down	F2	NA	P21035	P21054	2	1	3.26	6.39	2.81	2.76	18.97	18.63	17.80	353.41	NA	NA	0	NA	no
70P22054A	Down	F2	NA	P21035	P21054	3	1	3.66	6.05	2.62	2.58	18.20	18.30	15.73	333.06	NA	NA	0	NA	no
70P22054AB	Down	F2	NA	P21035	P21054	1	2	3.63	5.55	2.21	2.37	16.29	15.14	12.71	246.63	NA	NA	0	NA	no
70P22054AB	Down	F2	NA	P21035	P21054	2	2	3.07	5.80	2.74	2.78	23.44	22.91	16.01	537.01	NA	NA	0	NA	no
70P22054AB	Down	F2	NA	P21035	P21054	3	1	3.74	6.09	2.61	2.81	17.35	17.32	16.50	300.50	NA	NA	0	NA	no
70P22055	Down	F2	NA	P21024	P21017	1	2	2.51	5.61	2.22	2.26	17.93	16.90	12.57	303.02	NA	NA	0	NA	no
70P22055	Down	F2	NA	P21024	P21017	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22055	Down	F2	NA	P21024	P21017	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22056	Down	F2	NA	P21048	P21017	1	1	3.64	7.37	2.71	2.65	20.49	21.74	19.75	445.45	NA	NA	0	NA	no
70P22056	Down	F2	NA	P21048	P21017	2	1	2.94	7.49	2.60	2.56	22.98	21.91	19.32	503.49	NA	NA	0	NA	no
70P22056	Down	F2	NA	P21048	P21017	3	1	3.62	5.75	2.44	2.74	17.34	17.62	14.89	305.53	NA	NA	0	NA	no
70P22057	Down	F2	NA	P21035	P21052	1	2	3.97	5.98	2.45	2.27	18.55	18.73	14.11	347.44	NA	NA	1	NA	DtF3
70P22057	Down	F2	NA	P21035	P21052	2	2	3.99	6.02	2.41	2.33	20.53	21.94	14.27	450.43	NA	NA	1	NA	DtF3
70P22057	Down	F2	NA	P21035	P21052	3	1	4.04	4.51	2.01	2.13	17.43	17.47	9.34	304.50	NA	NA	1	NA	DtF3
70P22058	Down	F2	NA	P21044	P21020	1	1	3.23	5.43	2.08	2.33	19.52	19.03	11.97	371.47	NA	NA	1	NA	DtF3
70P22058	Down	F2	NA	P21044	P21020	2	1	3.27	5.59	2.02	2.18	19.01	20.35	11.74	386.85	NA	NA	1	NA	DtF3
70P22058	Down	F2	NA	P21044	P21020	3	2	3.24	5.76	2.15	2.27	18.34	19.12	12.73	350.66	NA	NA	1	NA	DtF3
70P22059	Down	F2	NA	P21048	P21052	1	1	3.56	5.62	2.43	2.53	17.97	18.55	13.94	333.34	NA	NA	2	NA	no
70P22059	Down	F2	NA	P21048	P21052	2	2	3.48	6.50	2.52	2.52	20.87	21.72	16.38	453.30	NA	NA	2	NA	no
70P22059	Down	F2	NA	P21048	P21052	3	1	2.95	5.36	2.06	2.31	15.12	15.99	11.71	241.77	NA	NA	2	NA	no
70P22060	Down	F2	NA	P21051	P21020	1	1	2.90	5.93	2.29	2.55	16.33	17.58	14.35	287.08	NA	NA	1	NA	DtF3
70P22060	Down	F2	NA	P21051	P21020	2	2	2.89	5.43	2.87	2.12	17.11	17.32	13.55	296.35	NA	NA	1	NA	DtF3
70P22060	Down	F2	NA	P21051	P21020	3	1	3.23	5.86	2.22	2.27	19.41	20.02	13.16	388.59	NA	NA	1	NA	DtF3
70P22061A	Down	F2	NA	P21051	P21030	1	1	3.01	7.69	3.15	3.16	19.71	21.43	24.26	422.39	NA	NA	0	NA	no
70P22061A	Down	F2	NA	P21051	P21030	2	2	2.99	6.25	2.54	2.71	17.69	19.83	16.41	350.79	NA	NA	0	NA	no
70P22061A	Down	F2	NA	P21051	P21030	3	1	2.90	6.71	2.45	2.64	17.88	19.85	17.08	354.92	NA	NA	0	NA	no
70P22061B	Down	F2	NA	P21051	P21030	1	1	3.19	7.38	2.69	2.82	18.92	20.92	20.33	395.81	NA	NA	0	NA	no
70P22061B	Down	F2	NA	P21051	P21030	2	2	3.08	6.79	3.09	3.08	18.44	21.34	20.95	393.51	NA	NA	0	NA	no
70P22061B	Down	F2	NA	P21051	P21030	3	2	3.65	7.06	2.42	2.72	18.82	21.22	18.14	399.36	NA	NA	0	NA	no
70P22062	Down	F2	NA	P21057	P21020	1	3	1.93	5.81	2.51	2.72	19.30	20.03	15.19	386.58	NA	NA	2	NA	no
70P22062	Down	F2	NA	P21057	P21020	2	1	2.70	5.52	2.33	2.55	16.82	18.91	13.47	318.07	NA	NA	2	NA	no
70P22062	Down	F2	NA	P21057	P21020	3	1	1.95	5.33	2.31	2.37	16.94	18.90	12.47	320.17	NA	NA	2	NA	no
70P22063	Down	F2	NA	P21052	P21057	1	1	3.25	5.94	2.35	2.56	20.64	20.92	14.58	431.79	NA	NA	0	NA	no
70P22063	Down	F2	NA	P21052	P21057	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22063	Down	F2	NA	P21052	P21057	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	no
70P22064A	Down	F2	NA	P21052	P21044	1	1	2.99	7.56	2.63	2.78	18.19	18.69	20.45	339.97	NA	NA	0	NA	no
70P22064A	Down	F2	NA	P21052	P21044	2	2	3.45	5.15	2.05	2.29	14.24	15.13	11.18	215.45	NA	NA	0	NA	no
70P22064A	Down	F2	NA	P21052	P21044	3	1	3.01	5.34	2.38	2.66	15.93	17.12	13.46	272.72	NA	NA	0	NA	no
70P22064B	Down	F2	NA	P21052	P21044	1	1	2.78	6.09	2.07	2.14	20.92	20.71	12.82	433.25	NA	NA	2	NA	no
70P22064B	Down	F2	NA	P21052	P21044	2	2	2.43	6.22	2.33	2.75	20.13	20.76	15.80	417.90	NA	NA	2	NA	no
70P22064B	Down	F2	NA	P21052	P21044	3	1	3.19	5.52	2.28	2.39	16.90	18.65	12.89	315.19	NA	NA	2	NA	no
70P12001A	Up	F2	NA	P11051	P11060	1	2	3.66	7.40	3.05	2.93	20.90	23.14	22.13	483.63	NA	NA	0	NA	no
70P12001A	Up	F2	NA	P11051	P11060	2	1	3.13	7.19	2.57	2.88	23.07	24.30	19.59	560.60	NA	NA	0	NA	no
70P12001A	Up	F2	NA	P11051	P11060	3	1	3.53	6.83	2.51	2.80	19.68	21.41	18.13	421.35	NA	NA	0	NA	no
70P12001B	Up	F2	NA	P11051	P11060	1	2	3.99	7.37	3.24	3.33	18.99	22.11	24.21	419.87	NA	NA	1	NA	UtF3
70P12001B	Up	F2	NA	P11051	P11060	2	1	4.23	8.17	3.10	3.66	20.34	22.67	27.61	461.11	NA	NA	1	NA	UtF3
70P12001B	Up	F2	NA	P11051	P11060	3	1	3.99	6.88	3.03	3.08	18.00	20.39	21.02	367.02	NA	NA	1	NA	UtF3
70P12002	Up	F2	NA	P11058	P11015	1	1	3.85	6.79	2.82	2.52	19.71	21.38	18.13	421.40	NA	NA	2	NA	no
70P12002	Up	F2	NA	P11058	P11015	2	1	3.50	7.64	3.12	3.33	22.55	23.57	24.64	531.50	NA	NA	2	NA	no
70P12002	Up	F2	NA	P11058	P11015	3	2	4.16	7.63	3.50	3.09	22.89	23.35	25.14	534.48	NA	NA	2	NA	no
70P12003	Up	F2	NA	P11045	P11056	1	1	3.72	7.03	2.97	2.96	22.63	21.34	20.84	482.92	NA	NA	2	NA	no
70P12003	Up	F2	NA	P11045	P11056	2	1	4.35	7.36	3.42	2.87	21.99	21.50	23.15	472.79	NA	NA	2	NA	no
70P12003	Up	F2	NA	P11045	P11056	3	1	4.39	7.87	2.76	3.45	20.91	20.18	24.44	421.96	NA	NA	2	NA	no
70P12004	Up	F2	NA	P11056	P11015	1	2	3.84	6.00	2.13	2.35	16.03	18.17	13.44	291.27	NA	NA	0	NA	no
70P12004	Up	F2	NA	P11056	P11015	2	1	3.98	5.89	2.48	2.55	17.20	18.76	14.81	322.67	NA	NA	0	NA	no
70P12004	Up	F2	NA	P11056	P11015	3	1	3.67	7.13	3.24	3.14	18.71	21.86	22.74	409.00	NA	NA	0	NA	no
70P12005	Up	F2	NA	P11049	P11058	1	2	3.29	8.60	3.11	3.77	20.16	22.84	29.58	460.45	NA	NA	1	NA	UtF3
70P12005	Up	F2	NA	P11049	P11058	2	1	3.16	7.72	2.74	3.15	22.47	23.53	22.74	528.72	NA	NA	1	NA	UtF3
70P12005	Up	F2	NA	P11049	P11058	3	1	3.52	7.26	2.93	3.07	20.52	21.55	21.78	442.21	NA	NA	1	NA	UtF3
70P12006	Up	F2	NA	P11060	P11017	1	1	3.12	7.67	3.22	3.38	20.12	23.31	25.31	469.00	NA	NA	1	NA	UtF3
70P12006	Up	F2	NA	P11060	P11017	2	2	4.44	7.95	2.98	3.21	22.81	24.78	24.61	565.23	NA	NA	1	NA	UtF3
70P12006	Up	F2	NA	P11060	P11017	3	1	2.44	6.77	3.09	2.89	20.44	20.02	20.24	409.21	NA	NA	1	NA	UtF3
70P12007	Up	F2	NA	P11058	P11060	1	1	3.63	7.88	3.17	3.04	18.45	22.15	24.47	408.67	NA	NA	1	NA	UtF3
70P12007	Up	F2	NA	P11058	P11060	2	1	2.14	8.02	2.91	2.89	20.30	21.60	23.26	438.48	NA	NA	1	NA	UtF3
70P12007	Up	F2	NA	P11058	P11060	3	2	3.60	7.60	3.20	2.86	21.56	22.60	23.03	487.26	NA	NA	1	NA	UtF3
70P12008	Up	F2	NA	P11043	P11047	1	1	3.96	7.94	2.92	2.73	20.73	23.14	22.43	479.69	NA	NA	0	NA	no
70P12008	Up	F2	NA	P11043	P11047	2	2	3.55	6.38	3.06	2.94	20.51	24.38	19.14	500.03	NA	NA	0	NA	no
70P12008	Up	F2	NA	P11043	P11047	3	1	3.51	6.92	3.04	3.27	20.35	22.88	21.83	465.61	NA	NA	0	NA	no
70P12009	Up	F2	NA	P11051	P11020	1	1	2.90	5.44	2.14	2.79	16.79	18.61	13.41	312.46	NA	NA	0	NA	no
70P12009	Up	F2	NA	P11051	P11020	2	1	3.24	5.66	2.28	2.28	17.06	18.46	12.90	314.93	NA	NA	0	NA	no
70P12009	Up	F2	NA	P11051	P11020	3	1	3.51	6.72	2.52	2.37	17.13	18.26	16.43	312.79	NA	NA	0	NA	no
70P12010	Up	F2	NA	P11028	P11011	1	1	3.90	8.12	3.11	3.24	20.92	23.81	25.78	498.11	NA	NA	1	NA	UtF3
70P12010	Up	F2	NA	P11028	P11011	2	1	3.77	6.87	3.15	3.06	19.81	20.89	21.33	413.83	NA	NA	1	NA	UtF3
70P12010	Up	F2	NA	P11028	P11011	3	1	3.83	7.83	3.00	3.14	20.73	23.39	24.04	484.87	NA	NA	1	NA	UtF3
70P12011	Up	F2	NA	P11056	P11011	1	1	3.78	7.32	3.18	3.30	18.84	20.31	23.72	382.64	NA	NA	0	NA	no
70P12011	Up	F2	NA	P11056	P11011	2	2	3.80	7.36	3.05	3.00	19.05	20.41	22.26	388.81	NA	NA	0	NA	no
70P12011	Up	F2	NA	P11056	P11011	3	1	3.02	7.16	2.76	3.12	17.11	18.86	21.05	322.69	NA	NA	0	NA	no
70P12012	Up	F2	NA	P11028	P11037	1	1	4.87	7.25	2.83	2.97	20.77	21.50	21.03	446.56	NA	NA	1	NA	UtF3
70P12012	Up	F2	NA	P11028	P11037	2	1	4.34	7.53	3.02	3.12	21.41	20.67	23.12	442.54	NA	NA	1	NA	UtF3
70P12012	Up	F2	NA	P11028	P11037	3	1	5.35	8.23	3.06	3.37	22.39	22.14	26.46	495.71	NA	NA	1	NA	UtF3
70P12013	Up	F2	NA	P11043	P11045	1	1	3.37	7.23	2.90	3.01	20.61	20.87	21.36	430.13	NA	NA	0	NA	no
70P12013	Up	F2	NA	P11043	P11045	2	1	3.78	7.15	2.99	3.40	19.71	19.70	22.84	388.29	NA	NA	0	NA	no
70P12013	Up	F2	NA	P11043	P11045	3	1	3.76	7.23	3.00	2.86	20.94	19.91	21.18	416.92	NA	NA	0	NA	no
70P12014	Up	F2	NA	P11047	P11056	1	1	3.70	6.37	2.69	2.81	21.09	22.23	17.52	468.83	NA	NA	0	NA	no
70P12014	Up	F2	NA	P11047	P11056	2	1	3.85	6.61	2.96	3.03	19.80	17.70	19.80	350.46	NA	NA	0	NA	no
70P12014	Up	F2	NA	P11047	P11056	3	2	4.05	6.92	2.72	2.96	21.67	20.72	19.65	449.00	NA	NA	0	NA	no
70P12015	Up	F2	NA	P11058	P11043	1	1	2.95	6.66	2.85	2.98	19.97	21.48	19.41	428.96	NA	NA	0	NA	no
70P12015	Up	F2	NA	P11058	P11043	2	1	3.67	6.23	2.64	2.95	20.05	22.55	17.41	452.13	NA	NA	0	NA	no
70P12015	Up	F2	NA	P11058	P11043	3	2	3.28	6.68	2.82	2.95	19.27	20.39	19.27	392.92	NA	NA	0	NA	no
70P12016	Up	F2	NA	P11047	P11017	1	1	3.86	6.93	2.87	2.95	19.64	22.14	20.17	434.83	NA	NA	0	NA	no
70P12016	Up	F2	NA	P11047	P11017	2	2	3.73	6.04	2.50	2.47	18.66	21.48	15.01	400.82	NA	NA	0	NA	no
